,GAME_ID,QTR_HOME_FG,QTR_HOME_FG_MISSES,QTR_HOME_FG_PCT,QTR_HOME_REBOUNDS,QTR_VISITING_FG,QTR_VISITING_FG_PCT,QTR_VISITING_MISSES,QTR_VISITING_REBOUNDS
336,21500337,10,9,0.526315789474,13,8,0.347826086957,15,10
337,21500338,10,3,0.769230769231,8,11,0.52380952381,10,3
338,21500339,14,13,0.518518518519,15,11,0.478260869565,12,7
339,21500340,5,11,0.3125,9,10,0.5,10,13
340,21500341,5,15,0.25,10,9,0.409090909091,13,16
341,21500342,14,13,0.518518518519,16,12,0.48,13,9
342,21500343,12,15,0.444444444444,9,14,0.56,11,14
343,21500344,10,12,0.454545454545,10,13,0.541666666667,11,12
344,21500345,7,14,0.333333333333,14,7,0.259259259259,20,13
345,21500346,11,12,0.478260869565,8,14,0.636363636364,8,9
346,21500347,5,14,0.263157894737,9,9,0.409090909091,13,15
347,21500348,7,13,0.35,12,14,0.56,11,12
348,21500349,12,13,0.48,12,9,0.5,9,10
349,21500350,10,14,0.416666666667,9,11,0.611111111111,7,11
350,21500351,13,13,0.5,14,9,0.36,16,12
351,21500352,11,11,0.5,13,9,0.5,9,5
352,21500353,6,10,0.375,10,6,0.375,10,9
353,21500354,10,13,0.434782608696,9,13,0.541666666667,11,12
354,21500355,9,6,0.6,9,9,0.428571428571,12,9
355,21500356,7,11,0.388888888889,6,13,0.464285714286,15,14
356,21500357,13,13,0.5,13,8,0.4,12,10
357,21500358,10,12,0.454545454545,10,10,0.625,6,10
358,21500359,9,12,0.428571428571,13,12,0.461538461538,14,9
359,21500360,7,15,0.318181818182,8,9,0.409090909091,13,16
360,21500361,9,10,0.473684210526,13,7,0.304347826087,16,11
361,21500362,10,11,0.47619047619,11,9,0.391304347826,14,13
362,21500363,7,10,0.411764705882,12,9,0.391304347826,14,11
363,21500364,12,8,0.6,15,6,0.315789473684,13,5
364,21500365,15,7,0.681818181818,14,9,0.409090909091,13,4
365,21500366,8,12,0.4,10,13,0.684210526316,6,10
366,21500367,11,16,0.407407407407,10,9,0.428571428571,12,12
367,21500368,8,10,0.444444444444,9,9,0.473684210526,10,13
368,21500369,10,7,0.588235294118,8,9,0.409090909091,13,10
369,21500370,11,15,0.423076923077,14,11,0.458333333333,13,10
370,21500371,6,17,0.260869565217,10,6,0.315789473684,13,15
371,21500372,11,11,0.5,8,8,0.421052631579,11,13
372,21500373,14,13,0.518518518519,10,11,0.458333333333,13,13
373,21500374,8,12,0.4,8,10,0.434782608696,13,17
374,21500375,11,9,0.55,8,11,0.407407407407,16,15
375,21500376,9,8,0.529411764706,8,8,0.347826086957,15,11
376,21500377,12,7,0.631578947368,11,12,0.545454545455,10,8
377,21500378,11,9,0.55,11,8,0.444444444444,10,7
378,21500379,11,10,0.52380952381,9,11,0.578947368421,8,9
379,21500380,8,8,0.5,10,8,0.421052631579,11,8
380,21500381,9,14,0.391304347826,13,12,0.48,13,12
381,21500382,10,7,0.588235294118,10,10,0.384615384615,16,10
382,21500383,11,12,0.478260869565,13,7,0.318181818182,15,11
383,21500384,9,13,0.409090909091,10,9,0.5,9,8
384,21500385,8,15,0.347826086957,9,9,0.428571428571,12,17
385,21500386,8,12,0.4,15,7,0.28,18,15
386,21500387,12,12,0.5,9,9,0.5625,7,9
387,21500388,8,10,0.444444444444,8,10,0.555555555556,8,11
388,21500389,11,8,0.578947368421,12,8,0.363636363636,14,8
389,21500390,9,8,0.529411764706,10,9,0.409090909091,13,8
390,21500391,10,10,0.5,9,12,0.48,13,13
391,21500392,12,11,0.521739130435,11,11,0.5,11,9
392,21500393,11,13,0.458333333333,10,11,0.55,9,11
393,21500394,7,12,0.368421052632,12,7,0.4375,9,10
394,21500395,9,9,0.5,12,8,0.380952380952,13,10
395,21500396,12,12,0.5,16,6,0.285714285714,15,10
396,21500397,12,9,0.571428571429,9,11,0.578947368421,8,8
397,21500398,11,8,0.578947368421,14,7,0.368421052632,12,4
398,21500399,11,11,0.5,10,10,0.454545454545,12,13
399,21500400,11,13,0.458333333333,15,8,0.347826086957,15,12
400,21500401,11,8,0.578947368421,14,4,0.266666666667,11,2
401,21500402,9,12,0.428571428571,15,7,0.28,18,15
402,21500403,6,14,0.3,10,10,0.47619047619,11,13
403,21500404,8,9,0.470588235294,5,10,0.5,10,16
404,21500405,9,9,0.5,10,9,0.428571428571,12,10
405,21500406,10,8,0.555555555556,10,12,0.571428571429,9,7
406,21500407,12,8,0.6,5,11,0.611111111111,7,8
407,21500408,6,13,0.315789473684,8,15,0.652173913043,8,11
408,21500409,7,10,0.411764705882,8,13,0.65,7,9
409,21500410,10,8,0.555555555556,5,10,0.384615384615,16,13
410,21500411,10,9,0.526315789474,11,6,0.333333333333,12,9
411,21500412,12,13,0.48,13,13,0.52,12,8
412,21500413,8,10,0.444444444444,8,6,0.333333333333,12,14
413,21500414,9,12,0.428571428571,10,12,0.5,12,11
414,21500415,8,10,0.444444444444,9,7,0.368421052632,12,8
415,21500416,9,13,0.409090909091,13,9,0.391304347826,14,15
416,21500417,14,8,0.636363636364,14,9,0.36,16,9
417,21500418,11,13,0.458333333333,15,9,0.428571428571,12,10
418,21500419,9,9,0.5,8,13,0.565217391304,10,8
419,21500420,15,12,0.555555555556,15,8,0.470588235294,9,4
420,21500421,11,8,0.578947368421,15,6,0.25,18,8
421,21500422,8,7,0.533333333333,8,10,0.434782608696,13,9
422,21500423,8,11,0.421052631579,6,10,0.588235294118,7,9
423,21500424,12,11,0.521739130435,12,11,0.478260869565,12,7
424,21500425,9,13,0.409090909091,8,14,0.583333333333,10,12
425,21500426,11,9,0.55,8,13,0.619047619048,8,10
426,21500427,10,15,0.4,18,9,0.375,15,9
427,21500428,10,10,0.5,7,12,0.705882352941,5,7
428,21500429,8,11,0.421052631579,8,8,0.380952380952,13,13
429,21500430,15,6,0.714285714286,7,8,0.421052631579,11,10
430,21500431,7,12,0.368421052632,7,11,0.478260869565,12,12
431,21500432,8,14,0.363636363636,11,11,0.5,11,14
432,21500433,10,14,0.416666666667,9,15,0.535714285714,13,15
433,21500434,8,11,0.421052631579,13,5,0.227272727273,17,10
434,21500435,6,15,0.285714285714,9,11,0.52380952381,10,14
435,21500436,8,15,0.347826086957,17,7,0.333333333333,14,10
436,21500437,6,15,0.285714285714,11,8,0.5,8,10
437,21500438,9,9,0.5,15,6,0.260869565217,17,10
438,21500439,11,14,0.44,14,10,0.5,10,8
439,21500440,8,8,0.5,8,14,0.608695652174,9,9
440,21500441,5,16,0.238095238095,12,6,0.333333333333,12,16
441,21500442,11,13,0.458333333333,6,15,0.652173913043,8,13
442,21500443,11,5,0.6875,7,11,0.5,11,11
443,21500444,11,11,0.5,13,7,0.304347826087,16,11
444,21500445,10,4,0.714285714286,7,12,0.571428571429,9,6
445,21500446,7,12,0.368421052632,13,11,0.5,11,8
446,21500447,11,14,0.44,14,12,0.571428571429,9,10
447,21500448,10,11,0.47619047619,11,9,0.473684210526,10,9
448,21500449,11,10,0.52380952381,9,12,0.521739130435,11,11
449,21500450,9,15,0.375,13,9,0.45,11,10
450,21500451,4,11,0.266666666667,6,7,0.5,7,12
451,21500452,11,12,0.478260869565,11,11,0.458333333333,13,12
452,21500453,12,13,0.48,12,5,0.263157894737,14,13
453,21500454,7,11,0.388888888889,12,6,0.260869565217,17,12
454,21500455,13,10,0.565217391304,12,7,0.35,13,10
455,21500456,13,8,0.619047619048,11,13,0.5,13,10
456,21500457,14,7,0.666666666667,14,12,0.4,18,11
457,21500458,13,13,0.5,10,11,0.52380952381,10,10
458,21500459,8,13,0.380952380952,9,10,0.526315789474,9,10
459,21500460,12,12,0.5,7,12,0.521739130435,11,14
460,21500461,6,17,0.260869565217,10,11,0.611111111111,7,12
461,21500462,9,9,0.5,9,7,0.368421052632,12,11
462,21500463,11,12,0.478260869565,11,13,0.541666666667,11,14
463,21500464,13,10,0.565217391304,9,7,0.411764705882,10,10
464,21500465,12,9,0.571428571429,10,11,0.458333333333,13,8
465,21500466,13,11,0.541666666667,11,12,0.6,8,8
466,21500467,9,8,0.529411764706,10,10,0.555555555556,8,2
467,21500468,7,7,0.5,15,5,0.277777777778,13,9
468,21500469,10,14,0.416666666667,11,11,0.44,14,10
469,21500470,15,7,0.681818181818,13,9,0.45,11,6
470,21500471,12,13,0.48,11,12,0.631578947368,7,8
471,21500472,9,12,0.428571428571,10,11,0.52380952381,10,13
472,21500473,10,11,0.47619047619,11,11,0.407407407407,16,13
473,21500474,5,15,0.25,8,11,0.5,11,17
474,21500475,9,12,0.428571428571,13,8,0.380952380952,13,8
475,21500476,7,10,0.411764705882,10,6,0.3,14,13
476,21500477,11,13,0.458333333333,13,10,0.555555555556,8,6
477,21500478,5,13,0.277777777778,11,10,0.4,15,13
478,21500479,8,11,0.421052631579,14,5,0.263157894737,14,12
479,21500480,10,11,0.47619047619,13,8,0.380952380952,13,11
480,21500481,12,9,0.571428571429,11,6,0.352941176471,11,10
481,21500482,10,14,0.416666666667,11,11,0.458333333333,13,12
482,21500483,10,7,0.588235294118,12,10,0.434782608696,13,11
483,21500484,7,10,0.411764705882,7,11,0.647058823529,6,8
484,21500485,8,12,0.4,9,14,0.666666666667,7,8
485,21500486,5,13,0.277777777778,13,9,0.473684210526,10,9
486,21500487,9,12,0.428571428571,14,6,0.272727272727,16,11
487,21500488,12,9,0.571428571429,7,13,0.541666666667,11,10
488,21500489,12,14,0.461538461538,10,10,0.526315789474,9,11
489,21500490,11,14,0.44,13,8,0.363636363636,14,12
490,21500491,9,12,0.428571428571,15,5,0.208333333333,19,14
491,21500492,10,11,0.47619047619,11,8,0.363636363636,14,12
492,21500493,11,11,0.5,14,8,0.363636363636,14,10
493,21500494,7,14,0.333333333333,11,5,0.3125,11,13
494,21500495,11,10,0.52380952381,12,12,0.5,12,9
495,21500496,10,10,0.5,12,6,0.315789473684,13,8
496,21500497,9,16,0.36,4,14,0.666666666667,7,15
497,21500498,8,9,0.470588235294,13,9,0.321428571429,19,15
498,21500499,10,11,0.47619047619,14,6,0.333333333333,12,9
499,21500500,10,11,0.47619047619,14,1,0.0833333333333,11,7
500,21500501,7,9,0.4375,10,11,0.52380952381,10,10
501,21500502,11,9,0.55,11,10,0.5,10,8
502,21500503,11,9,0.55,11,8,0.470588235294,9,7
503,21500504,11,6,0.647058823529,12,4,0.2,16,12
504,21500505,7,8,0.466666666667,10,12,0.5,12,11
505,21500506,9,12,0.428571428571,14,8,0.421052631579,11,4
506,21500507,12,15,0.444444444444,12,10,0.454545454545,12,15
507,21500508,8,15,0.347826086957,15,9,0.428571428571,12,12
508,21500509,6,15,0.285714285714,11,9,0.6,6,9
509,21500510,8,13,0.380952380952,16,4,0.2,16,11
510,21500511,14,9,0.608695652174,8,13,0.619047619048,8,5
511,21500512,13,9,0.590909090909,7,10,0.666666666667,5,3
512,21500513,9,10,0.473684210526,10,15,0.555555555556,12,10
513,21500514,12,10,0.545454545455,11,11,0.52380952381,10,6
514,21500515,6,14,0.3,12,8,0.4,12,10
515,21500516,13,6,0.684210526316,7,13,0.464285714286,15,13
516,21500517,11,10,0.52380952381,8,9,0.409090909091,13,13
517,21500518,7,11,0.388888888889,8,11,0.578947368421,8,9
518,21500519,5,13,0.277777777778,17,7,0.28,18,11
519,21500520,10,11,0.47619047619,9,9,0.409090909091,13,12
520,21500521,7,10,0.411764705882,9,10,0.5,10,11
521,21500522,15,9,0.625,14,11,0.44,14,6
522,21500523,7,10,0.411764705882,14,10,0.454545454545,12,9
523,21500524,6,14,0.3,11,13,0.52,12,12
524,21500525,8,11,0.421052631579,11,9,0.428571428571,12,9
525,21500526,8,13,0.380952380952,11,9,0.428571428571,12,12
526,21500527,7,10,0.411764705882,11,7,0.333333333333,14,14
527,21500528,14,11,0.56,12,8,0.444444444444,10,8
528,21500529,8,16,0.333333333333,8,9,0.428571428571,12,16
529,21500530,9,9,0.5,9,7,0.35,13,10
530,21500531,9,14,0.391304347826,13,9,0.428571428571,12,13
531,21500532,14,6,0.7,9,10,0.454545454545,12,7
532,21500533,13,9,0.590909090909,10,12,0.5,12,10
533,21500534,9,12,0.428571428571,13,6,0.285714285714,15,9
534,21500535,6,15,0.285714285714,14,12,0.571428571429,9,11
535,21500536,10,9,0.526315789474,10,5,0.25,15,12
536,21500537,9,13,0.409090909091,15,11,0.44,14,11
537,21500538,8,7,0.533333333333,5,8,0.5,8,9
538,21500539,15,10,0.6,14,8,0.444444444444,10,8
539,21500540,10,9,0.526315789474,11,5,0.25,15,10
540,21500541,7,12,0.368421052632,10,10,0.454545454545,12,13
541,21500542,8,12,0.4,4,10,0.454545454545,12,17
542,21500543,11,12,0.478260869565,8,12,0.631578947368,7,11
543,21500544,10,9,0.526315789474,12,5,0.277777777778,13,7
544,21500545,10,11,0.47619047619,10,4,0.235294117647,13,12
545,21500546,8,15,0.347826086957,16,9,0.45,11,10
546,21500547,9,15,0.375,13,6,0.333333333333,12,12
547,21500548,8,16,0.333333333333,9,13,0.65,7,13
548,21500549,11,9,0.55,5,15,0.6,10,14
549,21500550,11,11,0.5,16,7,0.291666666667,17,11
550,21500551,13,11,0.541666666667,11,7,0.368421052632,12,12
551,21500552,6,15,0.285714285714,9,11,0.55,9,10
552,21500553,14,11,0.56,9,9,0.473684210526,10,10
553,21500554,11,14,0.44,12,11,0.478260869565,12,11
554,21500555,12,10,0.545454545455,10,13,0.590909090909,9,5
555,21500556,12,15,0.444444444444,10,9,0.45,11,10
556,21500557,9,9,0.5,8,6,0.375,10,11
557,21500558,7,10,0.411764705882,11,9,0.45,11,11
558,21500559,8,10,0.444444444444,11,8,0.4,12,10
559,21500560,6,15,0.285714285714,9,13,0.565217391304,10,12
560,21500561,13,11,0.541666666667,11,8,0.4,12,10
561,21500562,8,13,0.380952380952,9,9,0.5,9,12
562,21500563,12,8,0.6,9,10,0.47619047619,11,6
563,21500564,8,14,0.363636363636,9,10,0.47619047619,11,12
564,21500565,6,19,0.24,15,6,0.352941176471,11,13
565,21500566,9,11,0.45,11,13,0.481481481481,14,11
566,21500567,8,10,0.444444444444,12,11,0.458333333333,13,7
567,21500568,10,13,0.434782608696,13,9,0.391304347826,14,13
568,21500569,8,10,0.444444444444,12,7,0.318181818182,15,11
569,21500570,8,14,0.363636363636,11,8,0.4,12,14
570,21500571,14,8,0.636363636364,10,10,0.47619047619,11,9
571,21500572,11,8,0.578947368421,3,8,0.444444444444,10,11
572,21500573,8,16,0.333333333333,8,11,0.55,9,15
573,21500574,8,13,0.380952380952,13,12,0.521739130435,11,11
574,21500575,12,9,0.571428571429,12,8,0.296296296296,19,13
575,21500576,7,16,0.304347826087,9,10,0.416666666667,14,17
576,21500577,6,10,0.375,10,6,0.333333333333,12,9
577,21500578,14,11,0.56,9,8,0.5,8,9
578,21500579,13,12,0.52,11,7,0.333333333333,14,13
579,21500580,13,13,0.5,13,9,0.409090909091,13,8
580,21500581,6,8,0.428571428571,6,8,0.421052631579,11,11
581,21500582,12,9,0.571428571429,17,9,0.391304347826,14,7
582,21500583,9,13,0.409090909091,14,7,0.411764705882,10,8
583,21500584,6,17,0.260869565217,14,9,0.45,11,11
584,21500585,9,12,0.428571428571,14,10,0.37037037037,17,14
585,21500586,7,16,0.304347826087,10,8,0.444444444444,10,16
586,21500587,12,8,0.6,7,8,0.4,12,11
587,21500588,7,11,0.388888888889,10,8,0.4,12,12
588,21500589,7,13,0.35,8,8,0.347826086957,15,15
589,21500590,7,13,0.35,8,13,0.590909090909,9,13
590,21500591,4,18,0.181818181818,9,8,0.533333333333,7,14
591,21500592,9,15,0.375,13,8,0.333333333333,16,16
592,21500593,9,5,0.642857142857,9,9,0.346153846154,17,11
593,21500594,14,11,0.56,15,7,0.291666666667,17,11
594,21500595,10,10,0.5,11,9,0.428571428571,12,8
595,21500596,11,15,0.423076923077,14,9,0.391304347826,14,12
596,21500597,8,15,0.347826086957,13,5,0.277777777778,13,13
597,21500598,12,15,0.444444444444,10,14,0.56,11,12
598,21500599,10,11,0.47619047619,11,9,0.45,11,10
599,21500600,13,6,0.684210526316,10,11,0.44,14,7
600,21500601,7,15,0.318181818182,11,6,0.375,10,10
601,21500602,10,9,0.526315789474,12,8,0.421052631579,11,6
602,21500603,10,17,0.37037037037,13,10,0.526315789474,9,10
603,21500604,10,13,0.434782608696,11,7,0.466666666667,8,8
604,21500605,12,14,0.461538461538,11,11,0.52380952381,10,11
605,21500606,10,6,0.625,12,7,0.333333333333,14,7
606,21500607,8,9,0.470588235294,8,9,0.5,9,12
607,21500608,10,7,0.588235294118,9,5,0.25,15,10
608,21500609,10,11,0.47619047619,9,9,0.473684210526,10,12
609,21500610,10,7,0.588235294118,13,8,0.421052631579,11,6
610,21500611,8,12,0.4,12,7,0.368421052632,12,9
611,21500612,3,15,0.166666666667,13,6,0.285714285714,15,15
612,21500613,10,11,0.47619047619,10,12,0.705882352941,5,6
613,21500614,14,8,0.636363636364,10,18,0.620689655172,11,9
614,21500615,12,12,0.5,11,15,0.576923076923,11,11
615,21500616,11,11,0.5,13,10,0.434782608696,13,10
616,21500617,7,13,0.35,8,12,0.571428571429,9,15
617,21500618,11,12,0.478260869565,7,9,0.5625,7,9
618,21500619,16,8,0.666666666667,14,12,0.461538461538,14,8
619,21500620,11,7,0.611111111111,11,7,0.304347826087,16,10
620,21500621,7,12,0.368421052632,9,11,0.5,11,14
621,21500622,10,12,0.454545454545,11,14,0.608695652174,9,8
622,21500623,10,11,0.47619047619,13,7,0.318181818182,15,11
623,21500624,10,12,0.454545454545,12,7,0.333333333333,14,14
624,21500625,7,16,0.304347826087,14,7,0.333333333333,14,12
625,21500626,12,11,0.521739130435,6,13,0.722222222222,5,9
626,21500627,10,14,0.416666666667,14,9,0.473684210526,10,11
627,21500628,6,12,0.333333333333,9,9,0.45,11,12
628,21500629,9,14,0.391304347826,13,8,0.470588235294,9,12
629,21500630,11,8,0.578947368421,8,10,0.625,6,5
630,21500631,9,15,0.375,10,13,0.541666666667,11,15
631,21500632,10,13,0.434782608696,10,9,0.346153846154,17,16
632,21500633,15,9,0.625,12,12,0.461538461538,14,9
633,21500634,5,14,0.263157894737,11,15,0.6,10,15
634,21500635,8,11,0.421052631579,10,9,0.409090909091,13,10
635,21500636,10,9,0.526315789474,12,9,0.45,11,5
636,21500637,10,14,0.416666666667,8,12,0.666666666667,6,13
637,21500638,8,15,0.347826086957,9,10,0.526315789474,9,16
638,21500639,8,12,0.4,11,9,0.529411764706,8,9
639,21500640,12,10,0.545454545455,10,13,0.590909090909,9,10
640,21500641,14,10,0.583333333333,12,11,0.44,14,11
641,21500642,9,13,0.409090909091,7,10,0.769230769231,3,8
642,21500643,11,15,0.423076923077,16,9,0.473684210526,10,6
643,21500644,9,11,0.45,14,8,0.32,17,13
644,21500645,13,9,0.590909090909,11,11,0.478260869565,12,6
645,21500646,12,13,0.48,12,6,0.3,14,13
646,21500647,9,14,0.391304347826,8,9,0.473684210526,10,15
647,21500648,9,16,0.36,11,14,0.608695652174,9,11
648,21500649,12,10,0.545454545455,11,9,0.391304347826,14,12
649,21500650,9,13,0.409090909091,11,11,0.52380952381,10,10
650,21500651,9,12,0.428571428571,7,13,0.52,12,11
651,21500652,13,9,0.590909090909,14,7,0.304347826087,16,8
652,21500653,8,12,0.4,11,11,0.458333333333,13,14
653,21500654,9,9,0.5,8,6,0.333333333333,12,12
654,21500655,6,18,0.25,13,7,0.466666666667,8,12
655,21500656,9,11,0.45,12,11,0.423076923077,15,12
656,21500657,8,15,0.347826086957,11,7,0.466666666667,8,11
657,21500658,9,11,0.45,7,10,0.588235294118,7,11
658,21500659,5,18,0.217391304348,13,6,0.285714285714,15,15
659,21500660,10,13,0.434782608696,13,10,0.416666666667,14,12
660,21500661,5,12,0.294117647059,4,15,0.652173913043,8,12
661,21500662,16,11,0.592592592593,11,7,0.4375,9,9
662,21500663,11,10,0.52380952381,11,8,0.421052631579,11,8
663,21500664,12,14,0.461538461538,11,13,0.590909090909,9,8
664,21500665,12,11,0.521739130435,10,11,0.55,9,7
665,21500666,7,13,0.35,6,12,0.545454545455,10,11
666,21500667,14,5,0.736842105263,10,10,0.434782608696,13,7
667,21500668,7,14,0.333333333333,13,8,0.380952380952,13,12
668,21500669,10,12,0.454545454545,14,8,0.333333333333,16,13
669,21500670,12,12,0.5,6,14,0.608695652174,9,11
670,21500671,12,13,0.48,14,11,0.578947368421,8,8
671,21500672,12,10,0.545454545455,9,10,0.588235294118,7,7
672,21500673,5,17,0.227272727273,12,9,0.5,9,15
673,21500674,12,7,0.631578947368,19,4,0.166666666667,20,7
674,21500675,10,10,0.5,10,6,0.352941176471,11,10
675,21500676,10,10,0.5,11,10,0.47619047619,11,7
676,21500677,11,10,0.52380952381,11,11,0.5,11,8
677,21500678,13,10,0.565217391304,11,11,0.458333333333,13,12
678,21500679,11,9,0.55,6,9,0.391304347826,14,17
679,21500680,7,11,0.388888888889,12,8,0.421052631579,11,8
680,21500681,9,10,0.473684210526,9,11,0.458333333333,13,12
681,21500682,12,11,0.521739130435,14,10,0.434782608696,13,7
682,21500683,9,11,0.45,12,11,0.55,9,9
683,21500684,9,11,0.45,9,9,0.473684210526,10,11
684,21500685,11,14,0.44,15,7,0.35,13,11
685,21500686,5,15,0.25,14,9,0.409090909091,13,10
686,21500687,10,13,0.434782608696,15,8,0.307692307692,18,16
687,21500688,11,13,0.458333333333,11,9,0.473684210526,10,12
688,21500689,10,8,0.555555555556,6,9,0.5625,7,8
689,21500690,7,14,0.333333333333,11,7,0.388888888889,11,11
690,21500691,11,9,0.55,13,8,0.380952380952,13,9
691,21500692,8,12,0.4,11,10,0.454545454545,12,9
692,21500693,9,12,0.428571428571,12,7,0.411764705882,10,11
693,21500694,13,13,0.5,10,10,0.4,15,12
694,21500695,9,8,0.529411764706,7,9,0.45,11,10
695,21500696,14,12,0.538461538462,15,9,0.391304347826,14,6
696,21500697,5,13,0.277777777778,6,14,0.538461538462,12,14
697,21500698,11,12,0.478260869565,10,8,0.333333333333,16,15
698,21500699,11,13,0.458333333333,8,11,0.52380952381,10,13
699,21500700,9,11,0.45,11,3,0.1875,13,12
700,21500701,8,13,0.380952380952,11,9,0.391304347826,14,13
701,21500702,12,14,0.461538461538,15,7,0.333333333333,14,11
702,21500703,10,13,0.434782608696,12,14,0.666666666667,7,7
703,21500704,12,7,0.631578947368,8,12,0.5,12,9
704,21500705,10,15,0.4,15,10,0.434782608696,13,9
705,21500706,10,6,0.625,7,10,0.555555555556,8,7
706,21500707,11,15,0.423076923077,11,13,0.590909090909,9,15
707,21500708,8,11,0.421052631579,12,7,0.368421052632,12,11
708,21500709,14,13,0.518518518519,13,10,0.47619047619,11,8
709,21500710,7,15,0.318181818182,14,11,0.423076923077,15,14
710,21500711,11,10,0.52380952381,9,12,0.444444444444,15,12
711,21500712,13,8,0.619047619048,7,8,0.380952380952,13,9
712,21500713,10,12,0.454545454545,10,13,0.565217391304,10,9
713,21500714,8,16,0.333333333333,15,10,0.434782608696,13,11
714,21500715,10,10,0.5,17,5,0.25,15,7
715,21500716,10,11,0.47619047619,11,12,0.48,13,12
716,21500717,8,11,0.421052631579,10,8,0.363636363636,14,13
717,21500718,5,15,0.25,13,7,0.4375,9,13
718,21500719,5,9,0.357142857143,7,6,0.375,10,11
719,21500720,5,16,0.238095238095,12,7,0.28,18,15
720,21500721,12,15,0.444444444444,8,14,0.666666666667,7,10
721,21500722,11,11,0.5,11,11,0.423076923077,15,14
722,21500723,8,8,0.5,16,3,0.166666666667,15,9
723,21500724,12,12,0.5,11,10,0.588235294118,7,8
724,21500725,17,10,0.62962962963,13,13,0.52,12,5
725,21500726,10,9,0.526315789474,12,11,0.407407407407,16,12
726,21500727,12,13,0.48,12,9,0.45,11,11
727,21500728,11,9,0.55,13,9,0.45,11,7
728,21500729,9,11,0.45,14,10,0.5,10,7
729,21500730,7,11,0.388888888889,16,6,0.315789473684,13,8
730,21500731,13,11,0.541666666667,3,14,0.636363636364,8,12
731,21500732,11,8,0.578947368421,9,9,0.473684210526,10,6
732,21500733,11,10,0.52380952381,14,6,0.285714285714,15,13
733,21500734,10,9,0.526315789474,9,14,0.666666666667,7,7
734,21500735,9,14,0.391304347826,18,11,0.44,14,7
735,21500736,4,12,0.25,12,10,0.526315789474,9,10
736,21500737,11,14,0.44,14,6,0.315789473684,13,11
737,21500738,8,12,0.4,12,11,0.458333333333,13,12
738,21500739,10,14,0.416666666667,8,14,0.583333333333,10,14
739,21500740,15,7,0.681818181818,12,15,0.51724137931,14,8
740,21500741,8,13,0.380952380952,11,7,0.333333333333,14,14
741,21500742,11,10,0.52380952381,11,13,0.5,13,11
742,21500743,12,11,0.521739130435,11,11,0.52380952381,10,8
743,21500744,12,13,0.48,8,12,0.571428571429,9,12
744,21500745,11,8,0.578947368421,11,12,0.5,12,10
745,21500746,10,10,0.5,12,6,0.3,14,12
746,21500747,9,10,0.473684210526,9,11,0.52380952381,10,13
747,21500748,7,10,0.411764705882,8,11,0.5,11,15
748,21500749,7,12,0.368421052632,13,4,0.235294117647,13,12
749,21500750,13,13,0.5,5,13,0.684210526316,6,9
750,21500751,11,10,0.52380952381,11,11,0.478260869565,12,9
751,21500752,5,18,0.217391304348,10,6,0.5,6,15
752,21500753,12,9,0.571428571429,17,6,0.272727272727,16,9
753,21500754,12,9,0.571428571429,14,12,0.5,12,7
754,21500755,10,8,0.555555555556,8,5,0.333333333333,10,8
755,21500756,7,14,0.333333333333,11,7,0.4375,9,11
756,21500757,8,10,0.444444444444,13,11,0.578947368421,8,6
757,21500758,5,10,0.333333333333,14,7,0.291666666667,17,12
758,21500759,4,11,0.266666666667,10,10,0.47619047619,11,14
759,21500760,9,11,0.45,8,11,0.52380952381,10,11
760,21500761,12,13,0.48,10,12,0.545454545455,10,11
761,21500762,17,7,0.708333333333,8,9,0.45,11,8
762,21500763,12,12,0.5,11,8,0.363636363636,14,10
763,21500764,9,11,0.45,9,5,0.3125,11,11
764,21500765,12,7,0.631578947368,10,7,0.4375,9,7
765,21500766,11,11,0.5,11,12,0.461538461538,14,9
766,21500767,9,9,0.5,13,8,0.347826086957,15,11
767,21500768,5,17,0.227272727273,11,12,0.571428571429,9,14
768,21500769,8,14,0.363636363636,8,12,0.545454545455,10,13
769,21500770,7,15,0.318181818182,10,9,0.409090909091,13,16
770,21500771,12,12,0.5,11,8,0.4,12,10
771,21500772,7,14,0.333333333333,18,4,0.210526315789,15,9
772,21500773,13,12,0.52,12,9,0.529411764706,8,8
773,21500774,14,10,0.583333333333,14,9,0.409090909091,13,9
774,21500775,8,12,0.4,12,8,0.444444444444,10,10
775,21500776,8,11,0.421052631579,11,7,0.368421052632,12,11
776,21500777,10,12,0.454545454545,13,8,0.347826086957,15,10
777,21500778,16,10,0.615384615385,11,9,0.391304347826,14,9
778,21500779,9,10,0.473684210526,11,7,0.35,13,12
779,21500780,13,10,0.565217391304,12,8,0.380952380952,13,8
780,21500781,11,11,0.5,10,9,0.5,9,7
781,21500782,8,11,0.421052631579,11,12,0.461538461538,14,14
782,21500783,4,9,0.307692307692,9,12,0.521739130435,11,12
783,21500784,6,9,0.4,13,5,0.217391304348,18,13
784,21500785,7,12,0.368421052632,9,13,0.65,7,12
785,21500786,11,15,0.423076923077,10,11,0.611111111111,7,10
786,21500787,6,6,0.5,9,8,0.4,12,9
787,21500788,15,8,0.652173913043,11,9,0.45,11,7
788,21500789,8,15,0.347826086957,13,9,0.45,11,12
789,21500790,9,12,0.428571428571,12,11,0.55,9,6
790,21500791,12,15,0.444444444444,14,8,0.4,12,12
791,21500792,12,10,0.545454545455,5,14,0.636363636364,8,10
792,21500793,13,9,0.590909090909,10,12,0.48,13,8
793,21500794,9,14,0.391304347826,15,7,0.35,13,11
