,GAME_ID,HOME_WIN_PCT
755,21500756,0.58808
756,21500757,0.61352
757,21500758,0.58808
758,21500759,0.61352
759,21500760,0.61352
760,21500761,0.58808
761,21500762,0.58808
762,21500763,0.61352
763,21500764,0.61352
764,21500765,0.61352
765,21500766,0.58808
766,21500767,0.61352
767,21500768,0.58808
768,21500769,0.58808
769,21500770,0.61352
770,21500771,0.58808
771,21500772,0.58808
772,21500773,0.58808
773,21500774,0.61352
774,21500775,0.58808
775,21500776,0.61352
776,21500777,0.58808
777,21500778,0.61352
778,21500779,0.58808
779,21500780,0.58808
780,21500781,0.61352
781,21500782,0.58808
782,21500783,0.58808
783,21500784,0.61352
784,21500785,0.58808
785,21500786,0.61352
786,21500787,0.58808
787,21500788,0.61352
788,21500789,0.61352
789,21500790,0.58808
790,21500791,0.58808
791,21500792,0.58808
792,21500793,0.61352
793,21500794,0.61352
794,21500795,0.61352
795,21500796,0.61352
796,21500797,0.58808
797,21500798,0.61352
798,21500799,0.58808
799,21500800,0.58808
800,21500801,0.58808
801,21500802,0.58808
802,21500803,0.58808
803,21500804,0.61352
804,21500805,0.58808
805,21500806,0.58808
806,21500807,0.61352
807,21500808,0.61352
808,21500809,0.61352
809,21500810,0.61352
810,21500811,0.61352
811,21500812,0.58808
812,21500813,0.58808
813,21500814,0.61352
814,21500815,0.58808
815,21500816,0.58808
816,21500817,0.61352
817,21500818,0.61352
818,21500819,0.58808
819,21500820,0.61352
820,21500821,0.58808
821,21500822,0.61352
822,21500823,0.61352
823,21500824,0.61352
824,21500825,0.58808
825,21500826,0.58808
826,21500827,0.61352
827,21500828,0.58808
828,21500829,0.58808
829,21500830,0.58808
830,21500831,0.61352
831,21500832,0.58808
832,21500833,0.61352
833,21500834,0.61352
834,21500835,0.58808
835,21500836,0.61352
836,21500837,0.58808
837,21500838,0.61352
838,21500839,0.61352
839,21500840,0.58808
840,21500841,0.61352
841,21500842,0.61352
842,21500843,0.58808
843,21500844,0.61352
844,21500845,0.61352
845,21500846,0.58808
846,21500847,0.61352
847,21500848,0.61352
848,21500849,0.61352
849,21500850,0.58808
850,21500851,0.61352
851,21500852,0.58808
852,21500853,0.61352
853,21500854,0.58808
854,21500855,0.58808
855,21500856,0.61352
856,21500857,0.58808
857,21500858,0.58808
858,21500859,0.58808
859,21500860,0.58808
860,21500861,0.61352
861,21500862,0.61352
862,21500863,0.61352
863,21500864,0.61352
864,21500865,0.61352
865,21500866,0.58808
866,21500867,0.58808
867,21500868,0.61352
868,21500869,0.58808
869,21500870,0.58808
870,21500871,0.61352
871,21500872,0.61352
872,21500873,0.58808
873,21500874,0.61352
874,21500875,0.61352
875,21500876,0.61352
876,21500877,0.58808
877,21500878,0.61352
878,21500879,0.61352
879,21500880,0.58808
880,21500881,0.61352
881,21500882,0.58808
882,21500883,0.58808
883,21500884,0.58808
884,21500885,0.58808
885,21500886,0.61352
886,21500887,0.61352
887,21500888,0.61352
888,21500889,0.61352
889,21500890,0.61352
890,21500891,0.61352
891,21500892,0.58808
892,21500893,0.58808
893,21500894,0.61352
894,21500895,0.58808
895,21500896,0.58808
896,21500897,0.58808
897,21500898,0.61352
898,21500899,0.58808
899,21500900,0.58808
900,21500901,0.61352
901,21500902,0.61352
902,21500903,0.61352
903,21500904,0.61352
904,21500905,0.61352
905,21500906,0.61352
906,21500907,0.61352
907,21500908,0.58808
908,21500909,0.61352
909,21500910,0.61352
910,21500911,0.61352
911,21500912,0.61352
912,21500913,0.58808
913,21500914,0.58808
914,21500915,0.61352
915,21500916,0.61352
916,21500917,0.61352
917,21500918,0.58808
918,21500919,0.58808
919,21500920,0.58808
920,21500921,0.58808
921,21500922,0.61352
922,21500923,0.58808
923,21500924,0.61352
924,21500925,0.61352
925,21500926,0.61352
926,21500927,0.58808
927,21500928,0.61352
928,21500929,0.61352
929,21500930,0.58808
930,21500931,0.61352
931,21500932,0.61352
932,21500933,0.61352
933,21500934,0.61352
934,21500935,0.61352
935,21500936,0.58808
936,21500937,0.58808
937,21500938,0.58808
938,21500939,0.58808
939,21500940,0.61352
940,21500941,0.61352
941,21500942,0.58808
942,21500943,0.61352
943,21500944,0.58808
944,21500945,0.61352
945,21500946,0.61352
946,21500947,0.61352
947,21500948,0.61352
948,21500949,0.61352
949,21500950,0.58808
950,21500951,0.61352
951,21500952,0.58808
952,21500953,0.61352
953,21500954,0.58808
954,21500955,0.61352
955,21500956,0.58808
956,21500957,0.58808
957,21500958,0.61352
958,21500959,0.58808
959,21500960,0.61352
960,21500961,0.58808
961,21500962,0.61352
962,21500963,0.61352
963,21500964,0.58808
964,21500965,0.58808
965,21500966,0.61352
966,21500967,0.61352
967,21500968,0.61352
968,21500969,0.61352
969,21500970,0.61352
970,21500971,0.58808
971,21500972,0.61352
972,21500973,0.58808
973,21500974,0.61352
974,21500975,0.61352
975,21500976,0.58808
976,21500977,0.58808
977,21500978,0.58808
978,21500979,0.58808
979,21500980,0.58808
980,21500981,0.61352
981,21500982,0.58808
982,21500983,0.61352
983,21500984,0.58808
984,21500985,0.61352
985,21500986,0.58808
986,21500987,0.58808
987,21500988,0.61352
988,21500989,0.58808
989,21500990,0.61352
990,21500991,0.61352
991,21500992,0.58808
992,21500993,0.58808
993,21500994,0.58808
994,21500995,0.61352
995,21500996,0.61352
996,21500997,0.61352
997,21500998,0.58808
998,21500999,0.61352
999,21501000,0.58808
1000,21501001,0.58808
1001,21501002,0.58808
1002,21501003,0.58808
1003,21501004,0.58808
1004,21501005,0.61352
1005,21501006,0.61352
1006,21501007,0.58808
1007,21501008,0.61352
1008,21501009,0.61352
1009,21501010,0.58808
1010,21501011,0.58808
1011,21501012,0.58808
1012,21501013,0.61352
1013,21501014,0.61352
1014,21501015,0.58808
1015,21501016,0.61352
1016,21501017,0.58808
1017,21501018,0.58808
1018,21501019,0.58808
1019,21501020,0.58808
1020,21501021,0.58808
1021,21501022,0.61352
1022,21501023,0.61352
1023,21501024,0.58808
1024,21501025,0.61352
1025,21501026,0.61352
1026,21501027,0.58808
1027,21501028,0.58808
1028,21501029,0.58808
1029,21501030,0.61352
1030,21501031,0.58808
1031,21501032,0.58808
1032,21501033,0.61352
1033,21501034,0.58808
1034,21501035,0.58808
1035,21501036,0.61352
1036,21501037,0.58808
1037,21501038,0.58808
1038,21501039,0.58808
1039,21501040,0.58808
1040,21501041,0.58808
1041,21501042,0.58808
1042,21501043,0.61352
1043,21501044,0.61352
1044,21501045,0.61352
1045,21501046,0.61352
1046,21501047,0.61352
1047,21501048,0.58808
1048,21501049,0.61352
1049,21501050,0.61352
1050,21501051,0.61352
1051,21501052,0.61352
1052,21501053,0.61352
1053,21501054,0.58808
1054,21501055,0.61352
1055,21501056,0.58808
1056,21501057,0.61352
1057,21501058,0.61352
1058,21501059,0.61352
1059,21501060,0.61352
1060,21501061,0.58808
1061,21501062,0.58808
1062,21501063,0.61352
1063,21501064,0.61352
1064,21501065,0.61352
1065,21501066,0.58808
1066,21501067,0.61352
1067,21501068,0.58808
1068,21501069,0.61352
1069,21501070,0.61352
1070,21501071,0.58808
1071,21501072,0.58808
1072,21501073,0.58808
1073,21501074,0.61352
1074,21501075,0.61352
1075,21501076,0.58808
1076,21501077,0.61352
1077,21501078,0.61352
1078,21501079,0.61352
1079,21501080,0.61352
1080,21501081,0.61352
1081,21501082,0.61352
1082,21501083,0.61352
1083,21501084,0.61352
1084,21501085,0.61352
1085,21501086,0.61352
1086,21501087,0.58808
1087,21501088,0.61352
1088,21501089,0.61352
1089,21501090,0.61352
1090,21501091,0.61352
1091,21501092,0.61352
1092,21501093,0.61352
1093,21501094,0.61352
1094,21501095,0.61352
1095,21501096,0.58808
1096,21501097,0.58808
1097,21501098,0.58808
1098,21501099,0.61352
1099,21501100,0.58808
1100,21501101,0.58808
1101,21501102,0.58808
1102,21501103,0.61352
1103,21501104,0.61352
1104,21501105,0.61352
1105,21501106,0.58808
1106,21501107,0.58808
1107,21501108,0.61352
1108,21501109,0.61352
1109,21501110,0.61352
1110,21501111,0.58808
1111,21501112,0.61352
1112,21501113,0.61352
1113,21501114,0.58808
1114,21501115,0.58808
1115,21501116,0.58808
1116,21501117,0.58808
1117,21501118,0.58808
1118,21501119,0.61352
1119,21501120,0.58808
1120,21501121,0.61352
1121,21501122,0.61352
1122,21501123,0.58808
1123,21501124,0.58808
1124,21501125,0.58808
1125,21501126,0.61352
1126,21501127,0.61352
1127,21501128,0.61352
1128,21501129,0.61352
1129,21501130,0.58808
1130,21501131,0.58808
1131,21501132,0.61352
1132,21501133,0.61352
1133,21501134,0.61352
1134,21501135,0.61352
1135,21501136,0.61352
1136,21501137,0.58808
1137,21501138,0.58808
1138,21501139,0.61352
1139,21501140,0.58808
1140,21501141,0.58808
1141,21501142,0.61352
1142,21501143,0.58808
1143,21501144,0.58808
1144,21501145,0.61352
1145,21501146,0.58808
1146,21501147,0.61352
1147,21501148,0.61352
1148,21501149,0.58808
1149,21501150,0.58808
1150,21501151,0.61352
1151,21501152,0.58808
1152,21501153,0.58808
1153,21501154,0.58808
1154,21501155,0.61352
1155,21501156,0.61352
1156,21501157,0.61352
1157,21501158,0.61352
1158,21501159,0.61352
1159,21501160,0.58808
1160,21501161,0.58808
1161,21501162,0.61352
1162,21501163,0.61352
1163,21501164,0.61352
1164,21501165,0.61352
1165,21501166,0.58808
1166,21501167,0.61352
1167,21501168,0.61352
1168,21501169,0.61352
1169,21501170,0.58808
1170,21501171,0.58808
1171,21501172,0.58808
1172,21501173,0.61352
1173,21501174,0.58808
1174,21501175,0.58808
1175,21501176,0.61352
1176,21501177,0.58808
1177,21501178,0.61352
1178,21501179,0.61352
1179,21501180,0.58808
1180,21501181,0.58808
1181,21501182,0.61352
1182,21501183,0.58808
1183,21501184,0.61352
1184,21501185,0.61352
1185,21501186,0.61352
1186,21501187,0.61352
1187,21501188,0.61352
1188,21501189,0.58808
1189,21501190,0.58808
1190,21501191,0.58808
1191,21501192,0.58808
1192,21501193,0.61352
1193,21501194,0.61352
1194,21501195,0.61352
1195,21501196,0.58808
1196,21501197,0.58808
1197,21501198,0.61352
1198,21501199,0.58808
1199,21501200,0.58808
1200,21501201,0.58808
1201,21501202,0.61352
1202,21501203,0.58808
1203,21501204,0.61352
1204,21501205,0.61352
1205,21501206,0.58808
1206,21501207,0.58808
1207,21501208,0.61352
1208,21501209,0.61352
1209,21501210,0.61352
1210,21501211,0.61352
1211,21501212,0.61352
1212,21501213,0.61352
1213,21501214,0.61352
1214,21501215,0.58808
1215,21501216,0.61352
1216,21501217,0.58808
1217,21501218,0.61352
1218,21501219,0.61352
1219,21501220,0.58808
1220,21501221,0.61352
1221,21501222,0.58808
1222,21501223,0.61352
1223,21501224,0.58808
1224,21501225,0.58808
1225,21501226,0.61352
1226,21501227,0.61352
1227,21501228,0.58808
1228,21501229,0.61352
1229,21501230,0.58808
