,DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,HOME_TEAM_W_L,HOME_QTR1,HOME_QTR2,HOME_QTR3,HOME_QTR4,HOME_OT1,HOME_OT2,HOME_OT3,HOME_OT4,HOME_PTS,AWAY_TEAM_ID,AWAY_TEAM,AWAY_TEAM_W_L,AWAY_QTR1,AWAY_QTR2,AWAY_QTR3,AWAY_QTR4,AWAY_OT1,AWAY_OT2,AWAY_OT3,AWAY_OT4,AWAY_PTS
504,2016-01-02T00:00:00,21500505,1610612746,LAC,22-13,31,38,34,27,0,0,0,0,130,1610612755,PHI,3-33,29,23,22,25,0,0,0,0,99
505,2016-01-03T00:00:00,21500506,1610612752,NYK,16-19,22,33,31,25,0,0,0,0,111,1610612737,ATL,21-14,21,24,31,21,0,0,0,0,97
506,2016-01-03T00:00:00,21500507,1610612761,TOR,21-14,26,34,27,26,0,0,0,0,113,1610612741,CHI,20-12,26,22,33,34,0,0,0,0,115
507,2016-01-03T00:00:00,21500508,1610612764,WAS,15-17,24,7,20,24,0,0,0,0,75,1610612748,MIA,20-13,25,25,23,24,0,0,0,0,97
508,2016-01-03T00:00:00,21500509,1610612743,DEN,12-23,22,34,24,26,0,0,0,0,106,1610612757,POR,15-21,23,38,19,32,0,0,0,0,112
509,2016-01-03T00:00:00,21500510,1610612747,LAL,8-27,25,18,38,16,0,0,0,0,97,1610612756,PHX,12-25,10,12,29,26,0,0,0,0,77
510,2016-01-04T00:00:00,21500511,1610612739,CLE,23-9,33,25,32,32,0,0,0,0,122,1610612761,TOR,21-15,29,27,22,22,0,0,0,0,100
511,2016-01-04T00:00:00,21500512,1610612755,PHI,4-33,29,18,33,29,0,0,0,0,109,1610612750,MIN,12-23,25,25,29,20,0,0,0,0,99
512,2016-01-04T00:00:00,21500513,1610612751,BKN,10-24,22,20,26,26,0,0,0,0,94,1610612738,BOS,19-15,37,19,23,24,0,0,0,0,103
513,2016-01-04T00:00:00,21500514,1610612765,DET,19-16,31,26,31,27,0,0,0,0,115,1610612753,ORL,19-16,23,24,27,15,0,0,0,0,89
514,2016-01-04T00:00:00,21500515,1610612748,MIA,21-13,19,25,22,29,8,0,0,0,103,1610612754,IND,19-15,29,18,27,21,5,0,0,0,100
515,2016-01-04T00:00:00,21500516,1610612749,MIL,14-22,30,19,26,23,0,0,0,0,98,1610612759,SAS,30-6,29,31,30,33,0,0,0,0,123
516,2016-01-04T00:00:00,21500517,1610612760,OKC,24-11,33,33,16,22,0,0,0,0,104,1610612758,SAC,14-20,31,37,22,26,0,0,0,0,116
517,2016-01-04T00:00:00,21500518,1610612762,UTA,15-18,21,37,19,14,0,0,0,0,91,1610612745,HOU,17-19,28,20,21,24,0,0,0,0,93
518,2016-01-04T00:00:00,21500519,1610612757,POR,15-22,15,19,18,26,0,0,0,0,78,1610612763,MEM,19-17,17,21,32,21,0,0,0,0,91
519,2016-01-04T00:00:00,21500520,1610612744,GSW,32-2,32,30,33,16,0,0,0,0,111,1610612766,CHA,17-17,24,30,23,24,0,0,0,0,101
520,2016-01-05T00:00:00,21500521,1610612737,ATL,21-15,20,29,22,30,0,0,0,0,101,1610612752,NYK,17-19,29,25,30,23,0,0,0,0,107
521,2016-01-05T00:00:00,21500522,1610612741,CHI,21-12,36,31,27,23,0,0,0,0,117,1610612749,MIL,14-23,28,33,28,17,0,0,0,0,106
522,2016-01-05T00:00:00,21500523,1610612742,DAL,20-15,27,22,29,20,6,13,0,0,117,1610612758,SAC,14-21,24,19,27,28,6,12,0,0,116
523,2016-01-05T00:00:00,21500524,1610612747,LAL,8-28,25,22,13,28,0,0,0,0,88,1610612744,GSW,33-2,37,25,30,17,0,0,0,0,109
524,2016-01-06T00:00:00,21500525,1610612748,MIA,21-14,21,18,20,31,0,0,0,0,90,1610612752,NYK,18-19,22,25,24,27,0,0,0,0,98
525,2016-01-06T00:00:00,21500526,1610612753,ORL,19-17,20,18,21,27,0,0,0,0,86,1610612754,IND,20-15,22,15,29,29,0,0,0,0,95
526,2016-01-06T00:00:00,21500527,1610612764,WAS,15-18,26,24,39,26,0,0,0,0,115,1610612739,CLE,24-9,24,38,33,26,0,0,0,0,121
527,2016-01-06T00:00:00,21500528,1610612738,BOS,19-16,33,22,20,19,0,0,0,0,94,1610612765,DET,20-16,24,24,18,33,0,0,0,0,99
528,2016-01-06T00:00:00,21500529,1610612751,BKN,10-25,17,19,20,18,0,0,0,0,74,1610612761,TOR,22-15,24,21,25,21,0,0,0,0,91
529,2016-01-06T00:00:00,21500530,1610612750,MIN,12-24,25,19,21,9,0,0,0,0,74,1610612743,DEN,13-23,21,21,24,12,0,0,0,0,78
530,2016-01-06T00:00:00,21500531,1610612740,NOP,11-23,24,26,18,23,0,0,0,0,91,1610612742,DAL,21-15,22,27,22,29,0,0,0,0,100
531,2016-01-06T00:00:00,21500532,1610612759,SAS,31-6,32,36,27,28,0,0,0,0,123,1610612762,UTA,15-19,22,29,23,24,0,0,0,0,98
532,2016-01-06T00:00:00,21500533,1610612756,PHX,13-25,34,26,26,25,0,0,0,0,111,1610612766,CHA,17-18,32,20,33,17,0,0,0,0,102
533,2016-01-06T00:00:00,21500534,1610612760,OKC,25-11,25,31,27,29,0,0,0,0,112,1610612763,MEM,19-18,16,20,29,29,0,0,0,0,94
534,2016-01-06T00:00:00,21500535,1610612757,POR,15-23,18,22,30,28,0,0,0,0,98,1610612746,LAC,23-13,31,32,22,24,0,0,0,0,109
535,2016-01-07T00:00:00,21500536,1610612755,PHI,4-34,21,23,32,22,0,0,0,0,98,1610612737,ATL,22-15,22,39,36,29,0,0,0,0,126
536,2016-01-07T00:00:00,21500537,1610612741,CHI,22-12,21,27,26,27,0,0,0,0,101,1610612738,BOS,19-17,27,20,16,29,0,0,0,0,92
537,2016-01-07T00:00:00,21500538,1610612745,HOU,18-19,22,17,33,31,0,0,0,0,103,1610612762,UTA,15-20,25,19,22,28,0,0,0,0,94
538,2016-01-07T00:00:00,21500539,1610612758,SAC,15-21,38,31,33,16,0,0,0,0,118,1610612747,LAL,8-29,21,27,38,29,0,0,0,0,115
539,2016-01-08T00:00:00,21500540,1610612764,WAS,15-19,26,21,14,27,0,0,0,0,88,1610612761,TOR,23-15,18,29,26,24,0,0,0,0,97
540,2016-01-08T00:00:00,21500541,1610612751,BKN,10-26,17,21,24,15,0,0,0,0,77,1610612753,ORL,20-17,26,11,23,23,0,0,0,0,83
541,2016-01-08T00:00:00,21500542,1610612763,MEM,20-18,29,20,18,24,0,0,0,0,91,1610612743,DEN,13-24,30,7,29,18,0,0,0,0,84
542,2016-01-08T00:00:00,21500543,1610612750,MIN,12-25,27,19,30,23,0,0,0,0,99,1610612739,CLE,25-9,35,27,33,30,0,0,0,0,125
543,2016-01-08T00:00:00,21500544,1610612740,NOP,11-24,30,13,27,16,0,0,0,0,86,1610612754,IND,21-15,16,22,30,23,0,0,0,0,91
544,2016-01-08T00:00:00,21500545,1610612749,MIL,15-23,28,27,24,17,0,0,0,0,96,1610612742,DAL,21-16,18,21,36,20,0,0,0,0,95
545,2016-01-08T00:00:00,21500546,1610612759,SAS,32-6,26,26,27,21,0,0,0,0,100,1610612752,NYK,18-20,30,19,25,25,0,0,0,0,99
546,2016-01-08T00:00:00,21500547,1610612756,PHX,13-26,20,20,33,22,0,0,0,0,95,1610612748,MIA,22-14,21,32,24,26,0,0,0,0,103
547,2016-01-08T00:00:00,21500548,1610612757,POR,15-24,21,31,35,21,0,0,0,0,108,1610612744,GSW,34-2,38,36,32,22,0,0,0,0,128
548,2016-01-08T00:00:00,21500549,1610612747,LAL,8-30,28,25,32,28,0,0,0,0,113,1610612760,OKC,26-11,32,28,30,27,0,0,0,0,117
549,2016-01-09T00:00:00,21500550,1610612746,LAC,24-13,27,16,27,27,0,0,0,0,97,1610612766,CHA,17-19,18,28,18,19,0,0,0,0,83
550,2016-01-09T00:00:00,21500551,1610612737,ATL,23-15,30,34,25,31,0,0,0,0,120,1610612741,CHI,22-13,19,32,32,22,0,0,0,0,105
551,2016-01-09T00:00:00,21500552,1610612753,ORL,20-18,17,32,21,29,0,0,0,0,99,1610612764,WAS,16-19,27,33,25,20,0,0,0,0,105
552,2016-01-09T00:00:00,21500553,1610612765,DET,21-16,33,23,16,31,0,0,0,0,103,1610612751,BKN,10-27,23,23,20,23,0,0,0,0,89
553,2016-01-09T00:00:00,21500554,1610612755,PHI,4-35,26,18,25,26,0,0,0,0,95,1610612761,TOR,24-15,25,32,18,33,0,0,0,0,108
554,2016-01-09T00:00:00,21500555,1610612762,UTA,16-20,19,26,27,26,0,0,0,0,98,1610612748,MIA,22-15,29,20,19,15,0,0,0,0,83
555,2016-01-09T00:00:00,21500556,1610612758,SAC,15-22,27,31,26,32,0,0,0,0,116,1610612744,GSW,35-2,26,34,36,32,0,0,0,0,128
556,2016-01-10T00:00:00,21500557,1610612750,MIN,12-26,22,20,13,32,0,0,0,0,87,1610612742,DAL,22-16,22,26,20,25,0,0,0,0,93
557,2016-01-10T00:00:00,21500558,1610612746,LAC,25-13,19,37,28,17,13,0,0,0,114,1610612740,NOP,11-25,24,25,27,25,10,0,0,0,111
558,2016-01-10T00:00:00,21500559,1610612755,PHI,4-36,20,27,22,16,0,0,0,0,85,1610612739,CLE,26-9,26,22,27,20,0,0,0,0,95
559,2016-01-10T00:00:00,21500560,1610612763,MEM,21-18,16,22,30,33,0,0,0,0,101,1610612738,BOS,19-18,34,19,23,22,0,0,0,0,98
560,2016-01-10T00:00:00,21500561,1610612745,HOU,19-19,28,20,16,29,14,0,0,0,107,1610612754,IND,21-16,24,26,27,16,10,0,0,0,103
561,2016-01-10T00:00:00,21500562,1610612752,NYK,19-20,24,27,31,18,0,0,0,0,100,1610612749,MIL,15-24,24,17,19,28,0,0,0,0,88
562,2016-01-10T00:00:00,21500563,1610612743,DEN,14-24,36,17,28,14,0,0,0,0,95,1610612766,CHA,17-20,26,30,21,15,0,0,0,0,92
563,2016-01-10T00:00:00,21500564,1610612757,POR,16-24,26,26,28,35,0,0,0,0,115,1610612760,OKC,26-12,27,19,39,25,0,0,0,0,110
564,2016-01-10T00:00:00,21500565,1610612747,LAL,8-31,14,16,20,24,0,0,0,0,74,1610612762,UTA,17-20,15,28,18,25,0,0,0,0,86
565,2016-01-11T00:00:00,21500566,1610612751,BKN,10-28,20,18,18,23,0,0,0,0,79,1610612759,SAS,33-6,22,23,32,29,0,0,0,0,106
566,2016-01-11T00:00:00,21500567,1610612741,CHI,22-14,25,23,26,26,0,0,0,0,100,1610612764,WAS,17-19,28,34,21,31,0,0,0,0,114
567,2016-01-11T00:00:00,21500568,1610612744,GSW,36-2,27,29,24,31,0,0,0,0,111,1610612748,MIA,22-16,25,29,23,26,0,0,0,0,103
568,2016-01-12T00:00:00,21500569,1610612754,IND,22-16,25,27,28,36,0,0,0,0,116,1610612756,PHX,13-27,19,23,34,21,0,0,0,0,97
569,2016-01-12T00:00:00,21500570,1610612765,DET,21-17,25,19,22,33,0,0,0,0,99,1610612759,SAS,34-6,24,29,28,28,0,0,0,0,109
570,2016-01-12T00:00:00,21500571,1610612752,NYK,20-20,36,23,26,35,0,0,0,0,120,1610612738,BOS,19-19,27,22,32,33,0,0,0,0,114
571,2016-01-12T00:00:00,21500572,1610612763,MEM,21-19,24,20,25,22,0,0,0,0,91,1610612745,HOU,20-19,22,29,21,35,0,0,0,0,107
572,2016-01-12T00:00:00,21500573,1610612749,MIL,16-24,20,26,28,32,0,0,0,0,106,1610612741,CHI,22-15,29,22,26,24,0,0,0,0,101
573,2016-01-12T00:00:00,21500574,1610612750,MIN,12-27,21,27,18,30,0,0,0,0,96,1610612760,OKC,27-12,32,28,20,21,0,0,0,0,101
574,2016-01-12T00:00:00,21500575,1610612742,DAL,22-17,25,27,20,23,12,0,0,0,107,1610612739,CLE,27-9,22,25,20,28,15,0,0,0,110
575,2016-01-12T00:00:00,21500576,1610612747,LAL,9-31,15,23,29,28,0,0,0,0,95,1610612740,NOP,11-26,22,19,30,20,0,0,0,0,91
576,2016-01-13T00:00:00,21500577,1610612766,CHA,18-20,20,25,35,27,0,0,0,0,107,1610612737,ATL,23-16,19,17,22,26,0,0,0,0,84
577,2016-01-13T00:00:00,21500578,1610612764,WAS,18-19,29,27,15,35,0,0,0,0,106,1610612749,MIL,16-25,18,25,31,27,0,0,0,0,101
578,2016-01-13T00:00:00,21500579,1610612751,BKN,11-28,29,25,20,36,0,0,0,0,110,1610612752,NYK,20-21,20,31,24,29,0,0,0,0,104
579,2016-01-13T00:00:00,21500580,1610612738,BOS,20-19,28,29,21,25,0,0,0,0,103,1610612754,IND,22-17,24,25,27,18,0,0,0,0,94
580,2016-01-13T00:00:00,21500581,1610612745,HOU,21-19,23,34,24,26,0,0,0,0,107,1610612750,MIN,12-28,24,26,27,27,0,0,0,0,104
581,2016-01-13T00:00:00,21500582,1610612760,OKC,28-12,30,35,18,25,0,0,0,0,108,1610612742,DAL,22-18,20,22,22,25,0,0,0,0,89
582,2016-01-13T00:00:00,21500583,1610612743,DEN,15-24,32,23,28,29,0,0,0,0,112,1610612744,GSW,36-3,25,29,19,37,0,0,0,0,110
583,2016-01-13T00:00:00,21500584,1610612757,POR,17-24,18,25,34,22,0,0,0,0,99,1610612762,UTA,17-21,19,18,25,23,0,0,0,0,85
584,2016-01-13T00:00:00,21500585,1610612758,SAC,15-23,19,25,21,32,0,0,0,0,97,1610612740,NOP,12-26,28,31,31,19,0,0,0,0,109
585,2016-01-13T00:00:00,21500586,1610612746,LAC,26-13,17,28,34,25,0,0,0,0,104,1610612748,MIA,22-17,25,27,17,21,0,0,0,0,90
586,2016-01-14T00:00:00,21500587,1610612755,PHI,4-37,34,28,17,25,7,0,0,0,111,1610612741,CHI,23-15,22,24,31,27,11,0,0,0,115
587,2016-01-14T00:00:00,21500588,1610612753,ORL,20-19,18,36,19,23,7,0,0,0,103,1610612761,TOR,25-15,31,30,16,19,10,0,0,0,106
588,2016-01-14T00:00:00,21500589,1610612763,MEM,22-19,21,27,31,24,0,0,0,0,103,1610612765,DET,21-18,24,19,28,30,0,0,0,0,101
589,2016-01-14T00:00:00,21500590,1610612759,SAS,35-6,20,24,28,27,0,0,0,0,99,1610612739,CLE,27-10,32,18,23,22,0,0,0,0,95
590,2016-01-14T00:00:00,21500591,1610612762,UTA,17-22,12,33,26,30,0,0,0,0,101,1610612758,SAC,16-23,26,30,26,21,0,0,0,0,103
591,2016-01-14T00:00:00,21500592,1610612744,GSW,37-3,24,28,34,30,0,0,0,0,116,1610612747,LAL,9-32,23,26,23,26,0,0,0,0,98
592,2016-01-15T00:00:00,21500593,1610612754,IND,22-18,27,19,26,32,0,0,0,0,104,1610612764,WAS,19-19,24,35,29,30,0,0,0,0,118
593,2016-01-15T00:00:00,21500594,1610612760,OKC,29-12,31,26,25,31,0,0,0,0,113,1610612750,MIN,12-29,17,26,22,28,0,0,0,0,93
594,2016-01-15T00:00:00,21500595,1610612738,BOS,21-19,36,32,28,21,0,0,0,0,117,1610612756,PHX,13-28,29,18,31,25,0,0,0,0,103
595,2016-01-15T00:00:00,21500596,1610612751,BKN,11-29,23,26,30,25,0,0,0,0,104,1610612757,POR,18-24,22,34,27,33,0,0,0,0,116
596,2016-01-15T00:00:00,21500597,1610612741,CHI,23-16,22,24,15,16,0,0,0,0,77,1610612742,DAL,23-18,18,18,23,24,0,0,0,0,83
597,2016-01-15T00:00:00,21500598,1610612740,NOP,13-26,32,25,27,25,0,0,0,0,109,1610612766,CHA,18-21,34,15,32,26,0,0,0,0,107
598,2016-01-15T00:00:00,21500599,1610612749,MIL,17-25,22,24,27,22,13,0,0,0,108,1610612737,ATL,23-17,28,23,25,19,6,0,0,0,101
599,2016-01-15T00:00:00,21500600,1610612743,DEN,15-25,31,31,16,17,0,0,0,0,95,1610612748,MIA,23-17,20,26,30,22,0,0,0,0,98
600,2016-01-15T00:00:00,21500601,1610612745,HOU,21-20,21,14,16,26,0,0,0,0,77,1610612739,CLE,28-10,23,23,22,23,0,0,0,0,91
601,2016-01-16T00:00:00,21500602,1610612737,ATL,24-17,27,28,29,30,0,0,0,0,114,1610612751,BKN,11-30,23,25,20,18,0,0,0,0,86
602,2016-01-16T00:00:00,21500603,1610612766,CHA,18-22,29,19,23,21,0,0,0,0,92,1610612749,MIL,18-25,19,33,32,21,0,0,0,0,105
603,2016-01-16T00:00:00,21500604,1610612764,WAS,19-20,31,30,25,31,0,0,0,0,117,1610612738,BOS,22-19,24,30,29,36,0,0,0,0,119
604,2016-01-16T00:00:00,21500605,1610612765,DET,22-18,27,38,20,28,0,0,0,0,113,1610612744,GSW,37-4,30,19,25,21,0,0,0,0,95
605,2016-01-16T00:00:00,21500606,1610612755,PHI,5-37,29,39,22,24,0,0,0,0,114,1610612757,POR,18-25,17,26,19,27,0,0,0,0,89
606,2016-01-16T00:00:00,21500607,1610612763,MEM,23-19,28,24,21,30,0,0,0,0,103,1610612752,NYK,20-22,31,23,19,22,0,0,0,0,95
607,2016-01-16T00:00:00,21500608,1610612762,UTA,18-22,32,28,29,20,0,0,0,0,109,1610612747,LAL,9-33,18,18,23,23,0,0,0,0,82
608,2016-01-16T00:00:00,21500609,1610612746,LAC,26-14,30,30,19,24,0,0,0,0,103,1610612758,SAC,17-23,30,34,18,28,0,0,0,0,110
609,2016-01-17T00:00:00,21500610,1610612750,MIN,13-29,24,34,25,34,0,0,0,0,117,1610612756,PHX,13-29,23,25,21,18,0,0,0,0,87
610,2016-01-17T00:00:00,21500611,1610612760,OKC,30-12,24,20,31,24,0,0,0,0,99,1610612748,MIA,23-18,18,24,16,16,0,0,0,0,74
611,2016-01-17T00:00:00,21500612,1610612759,SAS,36-6,14,32,32,34,0,0,0,0,112,1610612742,DAL,23-19,16,20,20,27,0,0,0,0,83
612,2016-01-17T00:00:00,21500613,1610612743,DEN,16-25,30,24,30,45,0,0,0,0,129,1610612754,IND,22-19,30,36,25,35,0,0,0,0,126
613,2016-01-17T00:00:00,21500614,1610612747,LAL,9-34,36,21,18,20,0,0,0,0,95,1610612745,HOU,22-20,32,28,34,18,0,0,0,0,112
614,2016-01-18T00:00:00,21500615,1610612752,NYK,21-22,29,23,24,20,11,12,0,0,119,1610612755,PHI,5-38,29,18,16,33,11,6,0,0,113
615,2016-01-18T00:00:00,21500616,1610612766,CHA,19-22,29,23,21,22,13,16,0,0,124,1610612762,UTA,18-23,28,15,21,31,13,11,0,0,119
616,2016-01-18T00:00:00,21500617,1610612764,WAS,19-21,17,40,19,22,0,0,0,0,98,1610612757,POR,19-25,32,27,35,14,0,0,0,0,108
617,2016-01-18T00:00:00,21500618,1610612763,MEM,24-19,24,25,23,29,0,0,0,0,101,1610612740,NOP,13-27,26,25,25,23,0,0,0,0,99
618,2016-01-18T00:00:00,21500619,1610612765,DET,22-19,32,21,26,22,0,0,0,0,101,1610612741,CHI,24-16,26,30,27,28,0,0,0,0,111
619,2016-01-18T00:00:00,21500620,1610612737,ATL,25-17,24,27,21,26,0,0,0,0,98,1610612753,ORL,20-20,17,21,21,22,0,0,0,0,81
620,2016-01-18T00:00:00,21500621,1610612761,TOR,26-15,19,33,29,31,0,0,0,0,112,1610612751,BKN,11-31,29,20,35,16,0,0,0,0,100
621,2016-01-18T00:00:00,21500622,1610612739,CLE,28-11,21,23,23,31,0,0,0,0,98,1610612744,GSW,38-4,34,36,34,28,0,0,0,0,132
622,2016-01-18T00:00:00,21500623,1610612742,DAL,24-19,29,23,18,28,20,0,0,0,118,1610612738,BOS,22-20,16,23,33,26,15,0,0,0,113
623,2016-01-18T00:00:00,21500624,1610612746,LAC,27-14,33,26,35,28,18,0,0,0,140,1610612745,HOU,22-21,21,31,28,42,10,0,0,0,132
624,2016-01-19T00:00:00,21500625,1610612748,MIA,23-19,18,21,18,22,0,0,0,0,79,1610612749,MIL,19-25,19,30,26,16,0,0,0,0,91
625,2016-01-19T00:00:00,21500626,1610612740,NOP,14-27,25,26,31,32,0,0,0,0,114,1610612750,MIN,13-30,38,22,15,24,0,0,0,0,99
626,2016-01-19T00:00:00,21500627,1610612743,DEN,16-26,31,22,26,25,0,0,0,0,104,1610612760,OKC,31-12,25,32,27,26,0,0,0,0,110
627,2016-01-19T00:00:00,21500628,1610612756,PHX,13-30,17,18,26,33,0,0,0,0,94,1610612754,IND,23-19,25,19,27,26,0,0,0,0,97
628,2016-01-20T00:00:00,21500629,1610612753,ORL,20-21,21,25,25,16,0,0,0,0,87,1610612755,PHI,6-38,23,24,34,15,0,0,0,0,96
629,2016-01-20T00:00:00,21500630,1610612764,WAS,20-21,26,25,30,25,0,0,0,0,106,1610612748,MIA,23-20,22,15,27,23,0,0,0,0,87
630,2016-01-20T00:00:00,21500631,1610612751,BKN,11-32,17,21,17,23,0,0,0,0,78,1610612739,CLE,29-11,23,28,22,18,0,0,0,0,91
631,2016-01-20T00:00:00,21500632,1610612752,NYK,22-22,17,20,31,31,19,0,0,0,118,1610612762,UTA,18-24,22,26,28,23,12,0,0,0,111
632,2016-01-20T00:00:00,21500633,1610612761,TOR,27-15,35,21,40,19,0,0,0,0,115,1610612738,BOS,22-21,27,35,28,19,0,0,0,0,109
633,2016-01-20T00:00:00,21500634,1610612741,CHI,24-17,18,26,19,31,0,0,0,0,94,1610612744,GSW,39-4,34,29,24,38,0,0,0,0,125
634,2016-01-20T00:00:00,21500635,1610612745,HOU,22-22,23,24,32,35,0,0,0,0,114,1610612765,DET,23-19,33,23,29,38,0,0,0,0,123
635,2016-01-20T00:00:00,21500636,1610612760,OKC,32-12,30,22,36,21,0,0,0,0,109,1610612766,CHA,19-23,22,23,25,25,0,0,0,0,95
636,2016-01-20T00:00:00,21500637,1610612742,DAL,25-19,23,26,15,25,17,0,0,0,106,1610612750,MIN,13-31,33,16,18,22,5,0,0,0,94
637,2016-01-20T00:00:00,21500638,1610612747,LAL,9-35,18,34,25,16,0,0,0,0,93,1610612758,SAC,18-23,28,29,29,26,0,0,0,0,112
638,2016-01-20T00:00:00,21500639,1610612757,POR,19-26,18,25,29,26,0,0,0,0,98,1610612737,ATL,26-17,29,19,26,30,0,0,0,0,104
639,2016-01-21T00:00:00,21500640,1610612739,CLE,30-11,28,31,29,27,0,0,0,0,115,1610612746,LAC,27-15,31,19,22,30,0,0,0,0,102
640,2016-01-21T00:00:00,21500641,1610612740,NOP,15-27,35,37,18,25,0,0,0,0,115,1610612765,DET,23-20,27,26,24,22,0,0,0,0,99
641,2016-01-21T00:00:00,21500642,1610612743,DEN,16-27,23,25,29,24,0,0,0,0,101,1610612763,MEM,25-19,37,18,24,23,0,0,0,0,102
642,2016-01-21T00:00:00,21500643,1610612758,SAC,19-23,27,20,25,19,0,0,0,0,91,1610612737,ATL,26-18,20,24,19,25,0,0,0,0,88
643,2016-01-21T00:00:00,21500644,1610612756,PHX,13-31,18,21,30,20,0,0,0,0,89,1610612759,SAS,37-6,25,26,28,38,0,0,0,0,117
644,2016-01-22T00:00:00,21500645,1610612753,ORL,20-22,35,26,33,15,7,0,0,0,116,1610612766,CHA,20-23,30,25,24,30,11,0,0,0,120
645,2016-01-22T00:00:00,21500646,1610612738,BOS,23-21,34,30,26,20,0,0,0,0,110,1610612741,CHI,24-18,23,26,33,19,0,0,0,0,101
646,2016-01-22T00:00:00,21500647,1610612751,BKN,11-33,23,17,17,29,0,0,0,0,86,1610612762,UTA,19-24,22,26,37,23,0,0,0,0,108
647,2016-01-22T00:00:00,21500648,1610612752,NYK,22-23,24,21,19,24,0,0,0,0,88,1610612746,LAC,28-15,31,24,31,30,0,0,0,0,116
648,2016-01-22T00:00:00,21500649,1610612761,TOR,28-15,31,29,20,21,0,0,0,0,101,1610612748,MIA,23-21,20,24,23,14,0,0,0,0,81
649,2016-01-22T00:00:00,21500650,1610612745,HOU,23-22,31,26,22,23,0,0,0,0,102,1610612749,MIL,19-26,28,17,21,32,0,0,0,0,98
650,2016-01-22T00:00:00,21500651,1610612742,DAL,25-20,25,31,18,32,0,0,0,0,106,1610612760,OKC,33-12,27,21,37,24,0,0,0,0,109
651,2016-01-22T00:00:00,21500652,1610612744,GSW,40-4,32,32,24,34,0,0,0,0,122,1610612754,IND,23-20,18,33,24,35,0,0,0,0,110
652,2016-01-22T00:00:00,21500653,1610612747,LAL,9-36,22,21,28,24,0,0,0,0,95,1610612759,SAS,38-6,31,25,31,21,0,0,0,0,108
653,2016-02-18T00:00:00,21500654,1610612764,WAS,24-28,28,21,27,27,0,0,0,0,103,1610612762,UTA,26-27,23,19,26,21,0,0,0,0,89
654,2016-01-23T00:00:00,21500655,1610612766,CHA,21-23,20,25,32,20,0,0,0,0,97,1610612752,NYK,22-24,22,21,13,28,0,0,0,0,84
655,2016-01-24T00:00:00,21500656,1610612755,PHI,6-39,25,18,26,23,0,0,0,0,92,1610612738,BOS,24-21,30,28,36,18,0,0,0,0,112
656,2016-01-23T00:00:00,21500657,1610612740,NOP,16-27,22,30,32,32,0,0,0,0,116,1610612749,MIL,19-27,23,28,23,25,0,0,0,0,99
657,2016-01-23T00:00:00,21500658,1610612750,MIN,14-31,20,37,27,22,0,0,0,0,106,1610612763,MEM,25-20,25,21,28,27,0,0,0,0,101
658,2016-01-23T00:00:00,21500659,1610612739,CLE,30-12,14,25,19,25,0,0,0,0,83,1610612741,CHI,25-18,21,23,28,24,0,0,0,0,96
659,2016-01-23T00:00:00,21500660,1610612756,PHX,14-31,29,19,26,24,0,0,0,0,98,1610612737,ATL,26-19,23,16,25,31,0,0,0,0,95
660,2016-01-23T00:00:00,21500661,1610612743,DEN,17-27,26,19,39,20,0,0,0,0,104,1610612765,DET,23-21,32,22,20,27,0,0,0,0,101
661,2016-01-23T00:00:00,21500662,1610612757,POR,20-26,37,25,39,20,0,0,0,0,121,1610612747,LAL,9-37,22,30,24,27,0,0,0,0,103
662,2016-01-23T00:00:00,21500663,1610612758,SAC,20-23,31,19,31,27,0,0,0,0,108,1610612754,IND,23-21,25,20,25,27,0,0,0,0,97
663,2016-01-24T00:00:00,21500664,1610612751,BKN,12-33,30,30,25,31,0,0,0,0,116,1610612760,OKC,33-13,28,24,25,29,0,0,0,0,106
664,2016-01-24T00:00:00,21500665,1610612745,HOU,24-22,36,14,34,31,0,0,0,0,115,1610612742,DAL,25-21,29,29,27,19,0,0,0,0,104
665,2016-01-24T00:00:00,21500666,1610612761,TOR,29-15,27,35,21,29,0,0,0,0,112,1610612746,LAC,28-16,34,15,22,23,0,0,0,0,94
666,2016-01-25T00:00:00,21500667,1610612739,CLE,31-12,32,27,24,31,0,0,0,0,114,1610612750,MIN,14-32,29,26,18,34,0,0,0,0,107
667,2016-01-25T00:00:00,21500668,1610612764,WAS,20-22,20,29,21,21,0,0,0,0,91,1610612738,BOS,25-21,22,31,31,32,0,0,0,0,116
668,2016-01-25T00:00:00,21500669,1610612741,CHI,25-19,23,24,21,16,0,0,0,0,84,1610612748,MIA,24-21,18,31,12,28,0,0,0,0,89
669,2016-01-25T00:00:00,21500670,1610612763,MEM,26-20,31,33,16,20,8,0,0,0,108,1610612753,ORL,20-23,33,32,16,19,2,0,0,0,102
670,2016-01-25T00:00:00,21500671,1610612740,NOP,16-28,29,31,32,19,0,0,0,0,111,1610612745,HOU,25-22,32,26,35,19,0,0,0,0,112
671,2016-01-25T00:00:00,21500672,1610612743,DEN,17-28,30,20,26,29,0,0,0,0,105,1610612737,ATL,27-19,31,35,24,29,0,0,0,0,119
672,2016-01-25T00:00:00,21500673,1610612762,UTA,19-25,13,23,23,33,0,0,0,0,92,1610612765,DET,24-21,22,26,21,26,0,0,0,0,95
673,2016-01-25T00:00:00,21500674,1610612758,SAC,20-24,31,25,28,31,9,4,0,0,128,1610612766,CHA,22-23,16,30,42,27,9,5,0,0,129
