,DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,HOME_TEAM_W_L,HOME_QTR1,HOME_QTR2,HOME_QTR3,HOME_QTR4,HOME_OT1,HOME_OT2,HOME_OT3,HOME_OT4,HOME_PTS,AWAY_TEAM_ID,AWAY_TEAM,AWAY_TEAM_W_L,AWAY_QTR1,AWAY_QTR2,AWAY_QTR3,AWAY_QTR4,AWAY_OT1,AWAY_OT2,AWAY_OT3,AWAY_OT4,AWAY_PTS,MOV,QTR1_MOV,QTR2_MOV,QTR3_MOV,HOME_HALFTIME,AWAY_HALFTIME,HALFTIME_MOV,HALFTIME_HOME_FG,HALFTIME_HOME_FG_MISSES,HALFTIME_HOME_FG_PCT,HALFTIME_HOME_REBOUNDS,HALFTIME_VISITING_FG,HALFTIME_VISITING_FG_PCT,HALFTIME_VISITING_MISSES,HALFTIME_VISITING_REBOUNDS,HALFTIME_FG_DIFF,HALFTIME_REBOUNDS_DIFF
405,2015-12-20,21500406,1610612756,PHX,12-17,26,27,18,24,0,0,0,0,95,1610612749,MIL,11-18,27,18,25,31,0,0,0,0,101,-6,-1,9,-7,53,45,8,33,41,0.445945945946,39,40,0.512820512821,38,37,-0.066874566875,2
406,2015-12-20,21500407,1610612753,ORL,15-12,29,13,36,22,0,0,0,0,100,1610612737,ATL,17-12,25,27,25,26,0,0,0,0,103,-3,4,-14,11,42,52,-10,37,43,0.4625,36,38,0.493506493506,39,41,-0.031006493506,-5
407,2015-12-20,21500408,1610612761,TOR,17-12,18,30,22,24,0,0,0,0,94,1610612758,SAC,11-16,37,18,23,26,0,0,0,0,104,-10,-19,12,-1,48,55,-7,34,58,0.369565217391,49,40,0.526315789474,36,41,-0.156750572083,8
408,2015-12-20,21500409,1610612743,DEN,11-16,31,43,22,29,0,0,0,0,125,1610612740,NOP,8-19,36,31,32,31,0,0,0,0,130,-5,-5,12,-10,74,67,7,44,51,0.463157894737,39,44,0.564102564103,34,36,-0.100944669366,3
409,2015-12-21,21500410,1610612764,WAS,12-14,34,29,21,29,0,0,0,0,113,1610612758,SAC,11-17,35,24,25,15,0,0,0,0,99,14,-1,5,-4,63,59,4,37,41,0.474358974359,38,34,0.386363636364,54,46,0.087995337995,-8
410,2015-12-21,21500411,1610612738,BOS,15-13,34,26,32,21,0,0,0,0,113,1610612750,MIN,11-17,26,27,19,27,0,0,0,0,99,14,8,-1,13,60,53,7,44,43,0.505747126437,50,36,0.455696202532,43,36,0.050050923905,14
411,2015-12-21,21500412,1610612752,NYK,14-15,21,25,27,26,0,0,0,0,99,1610612753,ORL,16-12,29,23,26,29,0,0,0,0,107,-8,-8,2,1,46,52,-6,36,37,0.493150684932,39,44,0.511627906977,42,33,-0.018477222045,6
412,2015-12-21,21500413,1610612737,ATL,18-12,26,29,22,29,0,0,0,0,106,1610612757,POR,11-19,17,26,15,39,0,0,0,0,97,9,9,3,7,55,43,12,36,40,0.473684210526,31,37,0.4625,43,50,0.011184210526,-19
413,2015-12-21,21500414,1610612741,CHI,15-11,22,33,23,24,0,0,0,0,102,1610612751,BKN,8-20,29,29,27,20,0,0,0,0,105,-3,-7,4,-4,55,58,-3,40,52,0.434782608696,45,42,0.451612903226,51,51,-0.01683029453,-6
414,2015-12-21,21500415,1610612745,HOU,15-14,27,18,24,33,0,0,0,0,102,1610612766,CHA,15-12,28,16,16,35,0,0,0,0,95,7,-1,2,8,45,44,1,33,38,0.464788732394,49,29,0.349397590361,54,35,0.115391142033,14
415,2015-12-21,21500416,1610612759,SAS,24-5,23,27,29,27,0,0,0,0,106,1610612754,IND,16-11,21,27,22,22,0,0,0,0,92,14,2,0,7,50,48,2,44,43,0.505747126437,45,38,0.422222222222,52,48,0.083524904215,-3
416,2015-12-21,21500417,1610612762,UTA,12-14,33,21,25,31,0,0,0,0,110,1610612756,PHX,12-18,21,22,18,28,0,0,0,0,89,21,12,-1,7,54,43,11,35,43,0.448717948718,47,29,0.376623376623,48,40,0.072094572095,7
417,2015-12-21,21500418,1610612746,LAC,16-13,29,23,25,22,0,0,0,0,99,1610612760,OKC,19-9,23,27,22,28,0,0,0,0,100,-1,6,-4,3,52,50,2,39,46,0.458823529412,45,38,0.457831325301,45,44,0.000992204111,1
418,2015-12-22,21500419,1610612755,PHI,1-29,23,24,19,24,0,0,0,0,90,1610612763,MEM,16-14,31,22,24,27,0,0,0,0,104,-14,-8,2,-5,47,53,-6,30,35,0.461538461538,42,37,0.451219512195,45,36,0.010318949343,6
419,2015-12-22,21500420,1610612748,MIA,16-11,34,18,23,17,0,0,0,0,92,1610612765,DET,17-12,18,36,18,21,0,0,0,0,93,-1,16,-18,5,52,54,-2,36,49,0.423529411765,40,33,0.434210526316,43,43,-0.010681114551,-3
420,2015-12-22,21500421,1610612761,TOR,18-12,32,17,23,31,0,0,0,0,103,1610612742,DAL,15-13,16,20,31,32,0,0,0,0,99,4,16,-3,-8,49,36,13,33,39,0.458333333333,53,39,0.428571428571,52,34,0.029761904762,19
421,2015-12-22,21500422,1610612743,DEN,11-17,34,30,16,27,0,0,0,0,107,1610612747,LAL,5-23,26,25,32,28,0,0,0,0,111,-4,8,5,-16,64,51,13,41,49,0.455555555556,44,40,0.47619047619,44,40,-0.020634920634,4
422,2015-12-23,21500423,1610612766,CHA,15-13,21,19,22,27,0,0,0,0,89,1610612738,BOS,16-13,29,18,27,28,0,0,0,0,102,-13,-8,1,-5,40,47,-7,28,52,0.35,44,36,0.423529411765,49,49,-0.073529411765,-5
423,2015-12-23,21500424,1610612739,CLE,19-7,31,24,17,19,0,0,0,0,91,1610612752,NYK,14-16,24,26,22,12,0,0,0,0,84,7,7,-2,-5,55,50,5,30,51,0.37037037037,48,31,0.382716049383,50,44,-0.012345679013,4
424,2015-12-23,21500425,1610612754,IND,16-12,27,22,33,24,0,0,0,0,106,1610612758,SAC,12-17,30,34,20,24,0,0,0,0,108,-2,-3,-12,13,49,64,-15,40,48,0.454545454545,38,46,0.516853932584,43,49,-0.062308478039,-11
425,2015-12-23,21500426,1610612753,ORL,17-12,27,32,28,17,0,0,0,0,104,1610612745,HOU,15-15,33,20,21,27,0,0,0,0,101,3,-6,12,7,59,53,6,42,40,0.512195121951,42,41,0.493975903614,42,36,0.018219218337,6
426,2015-12-23,21500427,1610612764,WAS,13-14,25,34,22,19,0,0,0,0,100,1610612763,MEM,16-15,18,30,17,26,0,0,0,0,91,9,7,4,5,59,48,11,37,45,0.451219512195,44,30,0.434782608696,39,35,0.016436903499,9
427,2015-12-23,21500428,1610612751,BKN,8-21,26,27,34,21,10,0,0,0,118,1610612742,DAL,16-13,32,32,17,27,11,0,0,0,119,-1,-6,-5,17,53,64,-11,46,50,0.479166666667,43,44,0.543209876543,37,34,-0.064043209876,9
428,2015-12-23,21500429,1610612737,ATL,19-12,27,34,21,25,0,0,0,0,107,1610612765,DET,17-13,26,19,22,33,0,0,0,0,100,7,1,15,-1,61,45,16,39,46,0.458823529412,42,38,0.426966292135,51,46,0.031857237277,-4
429,2015-12-23,21500430,1610612749,MIL,12-18,35,30,27,21,0,0,0,0,113,1610612755,PHI,1-30,18,28,24,30,0,0,0,0,100,13,17,2,3,65,46,19,50,34,0.595238095238,34,37,0.456790123457,44,41,0.138447971781,-7
430,2015-12-23,21500431,1610612750,MIN,11-18,16,22,23,22,0,0,0,0,83,1610612759,SAS,25-5,28,24,25,31,0,0,0,0,108,-25,-12,-2,-2,38,52,-14,30,42,0.416666666667,31,43,0.530864197531,38,47,-0.114197530864,-16
431,2015-12-23,21500432,1610612740,NOP,9-19,26,27,27,35,0,0,0,0,115,1610612757,POR,11-20,23,13,29,24,0,0,0,0,89,26,3,14,-2,53,36,17,40,44,0.47619047619,49,33,0.347368421053,62,58,0.128822055137,-9
432,2015-12-23,21500433,1610612756,PHX,12-19,21,29,22,24,0,0,0,0,96,1610612743,DEN,12-17,33,23,23,25,0,0,0,0,104,-8,-12,6,-1,50,56,-6,34,51,0.4,46,40,0.449438202247,49,50,-0.049438202247,-4
433,2015-12-23,21500434,1610612744,GSW,27-1,23,24,26,30,0,0,0,0,103,1610612762,UTA,12-15,13,25,20,27,0,0,0,0,85,18,10,-1,6,47,38,9,36,44,0.45,40,32,0.405063291139,47,40,0.044936708861,0
434,2015-12-23,21500435,1610612747,LAL,5-24,17,29,15,24,0,0,0,0,85,1610612760,OKC,20-9,27,30,35,28,0,0,0,0,120,-35,-10,-1,-20,46,57,-11,32,56,0.363636363636,35,50,0.531914893617,44,60,-0.168278529981,-25
435,2015-12-25,21500436,1610612748,MIA,17-11,27,15,21,15,16,0,0,0,94,1610612740,NOP,9-20,15,23,14,26,10,0,0,0,88,6,12,-8,7,42,38,4,33,53,0.383720930233,57,34,0.386363636364,54,45,-0.002642706131,12
436,2015-12-25,21500437,1610612760,OKC,20-10,26,26,16,28,0,0,0,0,96,1610612741,CHI,16-11,32,22,32,19,0,0,0,0,105,-9,-6,4,-16,52,54,-2,36,59,0.378947368421,48,40,0.434782608696,52,53,-0.055835240275,-5
437,2015-12-25,21500438,1610612744,GSW,28-1,28,17,19,25,0,0,0,0,89,1610612739,CLE,19-8,19,23,17,24,0,0,0,0,83,6,9,-6,2,45,42,3,31,46,0.402597402597,49,26,0.285714285714,65,55,0.116883116883,-6
438,2015-12-25,21500439,1610612745,HOU,16-15,25,13,23,27,0,0,0,0,88,1610612759,SAS,25-6,22,21,17,24,0,0,0,0,84,4,3,-8,6,38,43,-5,31,42,0.424657534247,42,35,0.402298850575,52,47,0.022358683672,-5
439,2015-12-25,21500440,1610612747,LAL,5-25,22,22,13,27,0,0,0,0,84,1610612746,LAC,17-13,32,28,25,9,0,0,0,0,94,-10,-10,-6,-12,44,60,-16,31,45,0.407894736842,40,38,0.447058823529,47,45,-0.039164086687,-5
440,2015-12-26,21500441,1610612749,MIL,12-19,17,35,27,11,0,0,0,0,90,1610612761,TOR,19-12,22,34,20,35,0,0,0,0,111,-21,-5,1,7,52,56,-4,34,47,0.41975308642,38,42,0.518518518519,39,44,-0.098765432099,-6
441,2015-12-26,21500442,1610612737,ATL,20-12,22,38,27,30,0,0,0,0,117,1610612752,NYK,14-17,32,31,12,23,0,0,0,0,98,19,-10,7,15,60,63,-3,47,41,0.534090909091,37,37,0.46835443038,42,42,0.065736478711,-5
442,2015-12-26,21500443,1610612766,CHA,16-13,30,23,21,24,0,0,0,0,98,1610612763,MEM,16-16,28,25,21,18,0,0,0,0,92,6,2,-2,0,53,53,0,27,41,0.397058823529,43,37,0.411111111111,53,48,-0.014052287582,-5
443,2015-12-26,21500444,1610612753,ORL,17-13,24,32,20,25,0,0,0,0,101,1610612748,MIA,18-11,20,24,25,39,0,0,0,0,108,-7,4,8,-5,56,44,12,43,36,0.544303797468,34,35,0.472972972973,39,38,0.071330824495,-4
444,2015-12-26,21500445,1610612740,NOP,10-20,33,30,21,26,0,0,0,0,110,1610612745,HOU,16-16,41,21,29,17,0,0,0,0,108,2,-8,9,-8,63,62,1,37,37,0.5,40,38,0.452380952381,46,35,0.047619047619,5
445,2015-12-26,21500446,1610612765,DET,17-14,24,22,15,32,0,0,0,0,93,1610612738,BOS,17-13,25,26,25,23,0,0,0,0,99,-6,-1,-4,-10,46,51,-5,32,56,0.363636363636,51,38,0.457831325301,45,47,-0.094194961665,4
446,2015-12-26,21500447,1610612751,BKN,8-22,26,24,27,19,0,0,0,0,96,1610612764,WAS,14-14,34,18,27,32,0,0,0,0,111,-15,-8,6,0,50,52,-2,41,46,0.471264367816,50,40,0.487804878049,42,39,-0.016540510233,11
447,2015-12-26,21500448,1610612750,MIN,11-19,21,23,24,20,0,0,0,0,88,1610612754,IND,17-12,21,22,23,36,0,0,0,0,102,-14,0,1,1,44,43,1,35,40,0.466666666667,33,40,0.5,40,39,-0.033333333333,-6
448,2015-12-26,21500449,1610612742,DAL,17-13,33,26,31,28,0,0,0,0,118,1610612741,CHI,16-12,26,34,29,22,0,0,0,0,111,7,7,-8,2,59,60,-1,36,47,0.433734939759,42,40,0.526315789474,36,41,-0.092580849715,1
449,2015-12-26,21500450,1610612759,SAS,26-6,22,34,20,25,0,0,0,0,101,1610612743,DEN,12-18,20,22,23,21,0,0,0,0,86,15,2,12,-3,56,42,14,38,42,0.475,41,35,0.421686746988,48,36,0.053313253012,5
450,2015-12-26,21500451,1610612756,PHX,12-20,15,30,30,29,0,0,0,0,104,1610612755,PHI,2-30,29,22,34,26,0,0,0,0,111,-7,-14,8,-4,45,51,-6,34,54,0.386363636364,41,36,0.467532467532,41,48,-0.081168831168,-7
451,2015-12-26,21500452,1610612762,UTA,12-16,26,27,24,27,0,0,0,0,104,1610612746,LAC,18-13,18,30,31,30,0,0,0,0,109,-5,8,-3,-7,53,48,5,35,38,0.479452054795,36,36,0.467532467532,41,34,0.011919587263,2
452,2015-12-26,21500453,1610612757,POR,12-20,34,29,27,15,0,0,0,0,105,1610612739,CLE,19-9,12,22,25,17,0,0,0,0,76,29,22,7,2,63,34,29,40,48,0.454545454545,49,27,0.355263157895,49,42,0.09928229665,7
453,2015-12-27,21500454,1610612738,BOS,18-13,22,29,26,23,0,0,0,0,100,1610612752,NYK,14-18,18,23,24,26,0,0,0,0,91,9,4,6,2,51,41,10,36,49,0.423529411765,51,30,0.348837209302,56,48,0.074692202463,3
454,2015-12-27,21500455,1610612763,MEM,17-16,32,27,33,20,0,0,0,0,112,1610612747,LAL,5-26,23,23,28,22,0,0,0,0,96,16,9,4,5,59,46,13,40,35,0.533333333333,41,32,0.380952380952,52,46,0.152380952381,-5
455,2015-12-27,21500456,1610612760,OKC,21-10,32,21,38,31,0,0,0,0,122,1610612743,DEN,12-19,31,30,29,22,0,0,0,0,112,10,1,-9,9,53,61,-8,43,35,0.551282051282,43,42,0.466666666667,48,37,0.084615384615,6
456,2015-12-27,21500457,1610612758,SAC,12-18,30,21,29,14,0,0,0,0,94,1610612757,POR,13-20,29,20,31,18,0,0,0,0,98,-4,1,1,-2,51,49,2,30,46,0.394736842105,43,38,0.413043478261,54,52,-0.018306636156,-9
457,2015-12-28,21500458,1610612766,CHA,17-13,31,27,27,23,0,0,0,0,108,1610612747,LAL,5-27,26,32,23,17,0,0,0,0,98,10,5,-5,4,58,58,0,43,46,0.483146067416,46,33,0.397590361446,50,41,0.08555570597,5
458,2015-12-28,21500459,1610612754,IND,18-12,21,31,22,19,0,0,0,0,93,1610612737,ATL,20-13,27,13,28,19,0,0,0,0,87,6,-6,18,-6,52,40,12,35,49,0.416666666667,40,31,0.418918918919,43,44,-0.002252252252,-4
459,2015-12-28,21500460,1610612753,ORL,18-13,25,25,25,29,0,0,0,0,104,1610612740,NOP,10-21,23,23,18,25,0,0,0,0,89,15,2,2,7,50,46,4,45,37,0.548780487805,37,37,0.44578313253,46,42,0.102997355275,-5
460,2015-12-28,21500461,1610612764,WAS,14-15,20,26,25,20,0,0,0,0,91,1610612746,LAC,19-13,34,25,27,22,0,0,0,0,108,-17,-14,1,-2,46,59,-13,31,53,0.369047619048,45,37,0.5,37,37,-0.130952380952,8
461,2015-12-28,21500462,1610612748,MIA,18-12,26,32,19,28,0,0,0,0,105,1610612751,BKN,9-22,24,20,34,33,0,0,0,0,111,-6,2,12,-15,58,44,14,35,42,0.454545454545,42,33,0.417721518987,46,50,0.036823935558,-8
462,2015-12-28,21500463,1610612741,CHI,17-12,23,26,29,26,0,0,0,0,104,1610612761,TOR,19-13,32,20,21,24,0,0,0,0,97,7,-9,6,8,49,52,-3,37,47,0.440476190476,49,38,0.431818181818,50,46,0.008658008658,3
463,2015-12-28,21500464,1610612742,DAL,18-13,34,26,19,24,0,0,0,0,103,1610612749,MIL,12-20,24,27,21,21,0,0,0,0,93,10,10,-1,-2,60,51,9,37,46,0.44578313253,34,36,0.467532467532,41,52,-0.021749335002,-18
464,2015-12-28,21500465,1610612759,SAS,27-6,26,24,26,25,0,0,0,0,101,1610612750,MIN,11-20,27,25,20,23,0,0,0,0,95,6,-1,-1,6,50,52,-2,34,35,0.492753623188,36,37,0.4625,43,32,0.030253623188,4
465,2015-12-28,21500466,1610612756,PHX,12-21,30,24,19,24,0,0,0,0,97,1610612739,CLE,20-9,34,26,21,20,0,0,0,0,101,-4,-4,-2,-2,54,60,-6,36,43,0.455696202532,44,32,0.457142857143,38,37,-0.001446654611,7
466,2015-12-28,21500467,1610612762,UTA,13-16,37,21,20,17,0,0,0,0,95,1610612755,PHI,2-31,23,22,33,13,0,0,0,0,91,4,14,-1,-13,58,45,13,24,56,0.3,53,35,0.411764705882,50,37,-0.111764705882,16
467,2015-12-28,21500468,1610612744,GSW,29-1,27,31,32,32,0,0,0,0,122,1610612758,SAC,12-19,29,32,14,28,0,0,0,0,103,19,-2,-1,18,58,61,-3,41,46,0.471264367816,59,36,0.382978723404,58,48,0.088285644412,11
468,2015-12-29,21500469,1610612752,NYK,15-18,25,25,29,29,0,0,0,0,108,1610612765,DET,17-15,26,23,23,24,0,0,0,0,96,12,-1,2,6,50,49,1,41,36,0.532467532468,36,36,0.409090909091,52,39,0.123376623377,-3
469,2015-12-29,21500470,1610612745,HOU,16-17,41,30,21,23,0,0,0,0,115,1610612737,ATL,21-13,25,31,29,36,0,0,0,0,121,-6,16,-1,-8,71,56,15,38,33,0.535211267606,46,42,0.428571428571,56,45,0.106639839035,1
470,2015-12-29,21500471,1610612763,MEM,18-16,26,21,22,14,16,0,0,0,99,1610612748,MIA,18-13,30,17,15,21,7,0,0,0,90,9,-4,4,7,47,47,0,37,49,0.43023255814,46,33,0.428571428571,44,38,0.001661129569,8
471,2015-12-29,21500472,1610612760,OKC,22-10,30,35,27,39,0,0,0,0,131,1610612749,MIL,12-21,31,23,34,35,0,0,0,0,123,8,-1,12,-7,65,54,11,43,43,0.5,41,49,0.49,51,47,0.01,-6
472,2015-12-29,21500473,1610612743,DEN,12-20,21,21,20,25,0,0,0,0,87,1610612739,CLE,21-9,26,27,19,21,0,0,0,0,93,-6,-5,-6,1,42,53,-11,36,52,0.409090909091,52,36,0.428571428571,48,44,-0.01948051948,8
473,2015-12-30,21500474,1610612766,CHA,17-14,25,31,30,31,0,0,0,0,117,1610612746,LAC,20-13,32,33,27,30,0,0,0,0,122,-5,-7,-2,3,56,65,-9,37,50,0.425287356322,42,36,0.514285714286,34,39,-0.088998357964,3
474,2015-12-30,21500475,1610612753,ORL,19-13,26,19,23,32,0,0,0,0,100,1610612751,BKN,9-23,26,26,21,20,0,0,0,0,93,7,0,-7,2,45,52,-7,36,46,0.439024390244,50,32,0.4,48,37,0.039024390244,13
475,2015-12-30,21500476,1610612738,BOS,18-14,27,29,22,26,0,0,0,0,104,1610612747,LAL,6-27,24,34,31,23,0,0,0,0,112,-8,3,-5,-9,56,58,-2,38,50,0.431818181818,45,42,0.451612903226,51,52,-0.019794721408,-7
476,2015-12-30,21500477,1610612761,TOR,20-13,28,24,25,17,0,0,0,0,94,1610612764,WAS,14-16,27,14,24,26,0,0,0,0,91,3,1,10,1,52,41,11,27,54,0.333333333333,55,35,0.402298850575,52,44,-0.068965517242,11
477,2015-12-30,21500478,1610612741,CHI,18-12,21,29,16,25,11,0,0,0,102,1610612754,IND,18-13,21,19,22,29,9,0,0,0,100,2,0,10,-6,50,40,10,35,49,0.416666666667,53,36,0.375,60,46,0.041666666667,7
478,2015-12-30,21500479,1610612750,MIN,12-20,19,19,24,32,0,0,0,0,94,1610612762,UTA,13-17,13,18,21,28,0,0,0,0,80,14,6,1,3,38,31,7,34,41,0.453333333333,47,27,0.341772151899,52,44,0.111561181434,3
479,2015-12-30,21500480,1610612742,DAL,19-13,27,33,27,27,0,0,0,0,114,1610612744,GSW,29-2,21,21,26,23,0,0,0,0,91,23,6,12,1,60,42,18,37,40,0.480519480519,52,31,0.392405063291,48,37,0.088114417228,15
480,2015-12-30,21500481,1610612759,SAS,28-6,32,29,23,28,0,0,0,0,112,1610612756,PHX,12-22,12,21,23,23,0,0,0,0,79,33,20,8,0,61,33,28,41,33,0.554054054054,46,31,0.3875,49,36,0.166554054054,10
481,2015-12-30,21500482,1610612757,POR,14-20,26,32,26,26,0,0,0,0,110,1610612743,DEN,12-21,27,24,20,32,0,0,0,0,103,7,-1,8,6,58,51,7,35,46,0.432098765432,47,36,0.418604651163,50,44,0.013494114269,3
482,2015-12-30,21500483,1610612758,SAC,12-20,31,26,24,24,0,0,0,0,105,1610612755,PHI,3-31,30,27,28,25,0,0,0,0,110,-5,1,-1,-4,57,57,0,36,38,0.486486486486,46,40,0.425531914894,54,53,0.060954571592,-7
483,2015-12-31,21500484,1610612754,IND,18-14,24,28,25,39,0,0,0,0,116,1610612749,MIL,13-21,33,26,30,31,0,0,0,0,120,-4,-9,2,-5,52,59,-7,40,41,0.493827160494,35,44,0.578947368421,32,34,-0.085120207927,1
484,2015-12-31,21500485,1610612745,HOU,16-18,30,29,23,28,0,0,0,0,110,1610612744,GSW,30-2,33,28,29,24,0,0,0,0,114,-4,-3,1,-6,59,61,-2,36,42,0.461538461538,33,42,0.506024096386,41,43,-0.044485634848,-10
485,2015-12-31,21500486,1610612765,DET,18-15,15,30,33,37,0,0,0,0,115,1610612750,MIN,12-21,22,15,33,20,0,0,0,0,90,25,-7,15,0,45,37,8,41,45,0.476744186047,52,34,0.4,51,36,0.076744186047,16
486,2015-12-31,21500487,1610612740,NOP,10-22,25,23,15,26,0,0,0,0,89,1610612746,LAC,21-13,20,30,21,24,0,0,0,0,95,-6,5,-7,-6,48,50,-2,32,46,0.410256410256,42,35,0.388888888889,55,47,0.021367521367,-5
487,2015-12-31,21500488,1610612760,OKC,23-10,28,26,33,23,0,0,0,0,110,1610612756,PHX,12-23,26,27,27,26,0,0,0,0,106,4,2,-1,6,54,53,1,39,38,0.506493506494,37,43,0.524390243902,39,37,-0.017896737408,0
488,2015-12-31,21500489,1610612762,UTA,14-17,25,32,29,23,0,0,0,0,109,1610612757,POR,14-21,25,14,32,25,0,0,0,0,96,13,0,18,-3,57,39,18,41,43,0.488095238095,42,34,0.441558441558,43,39,0.046536796537,3
489,2016-01-01,21500490,1610612764,WAS,15-16,24,24,24,31,0,0,0,0,103,1610612753,ORL,19-14,21,22,29,19,0,0,0,0,91,12,3,2,-5,48,43,5,41,49,0.455555555556,46,37,0.451219512195,45,39,0.004336043361,7
490,2016-01-01,21500491,1610612748,MIA,19-13,22,36,22,26,0,0,0,0,106,1610612742,DAL,19-14,10,35,16,21,0,0,0,0,82,24,12,1,6,58,45,13,42,36,0.538461538462,50,31,0.35632183908,56,40,0.182139699382,10
491,2016-01-01,21500492,1610612761,TOR,21-13,29,26,19,30,0,0,0,0,104,1610612766,CHA,17-15,28,27,27,12,0,0,0,0,94,10,1,-1,-8,55,55,0,35,55,0.388888888889,54,33,0.392857142857,51,43,-0.003968253968,11
492,2016-01-01,21500493,1610612741,CHI,19-12,34,22,21,31,0,0,0,0,108,1610612752,NYK,15-19,18,32,23,8,0,0,0,0,81,27,16,-10,-2,56,50,6,37,46,0.44578313253,54,31,0.369047619048,53,42,0.076735513482,12
493,2016-01-01,21500494,1610612747,LAL,7-27,21,19,22,31,0,0,0,0,93,1610612755,PHI,3-32,21,20,19,24,0,0,0,0,84,9,0,-1,3,40,41,-1,32,54,0.372093023256,50,30,0.361445783133,53,50,0.010647240123,0
494,2016-01-02,21500495,1610612738,BOS,18-15,29,26,16,26,0,0,0,0,97,1610612751,BKN,10-23,31,25,25,19,0,0,0,0,100,-3,-2,1,-9,55,56,-1,34,54,0.386363636364,51,37,0.402173913043,55,50,-0.015810276679,1
495,2016-01-02,21500496,1610612758,SAC,13-20,31,28,44,39,0,0,0,0,142,1610612756,PHX,12-24,18,35,34,32,0,0,0,0,119,23,13,-7,10,59,53,6,50,34,0.595238095238,46,42,0.512195121951,40,25,0.083042973287,21
496,2016-01-02,21500497,1610612766,CHA,17-16,22,32,22,14,0,0,0,0,90,1610612760,OKC,24-10,34,32,21,22,0,0,0,0,109,-19,-12,0,1,54,66,-12,28,55,0.33734939759,34,35,0.443037974684,44,53,-0.105688577094,-19
497,2016-01-02,21500498,1610612754,IND,19-14,24,17,23,30,0,0,0,0,94,1610612765,DET,18-16,20,22,17,23,0,0,0,0,82,12,4,-5,6,41,42,-1,31,40,0.43661971831,47,32,0.347826086957,60,48,0.088793631353,-1
498,2016-01-02,21500499,1610612739,CLE,22-9,29,26,26,23,0,0,0,0,104,1610612753,ORL,19-15,13,19,21,26,0,0,0,0,79,25,16,7,5,55,32,23,34,48,0.414634146341,53,29,0.381578947368,47,45,0.033055198973,8
499,2016-01-02,21500500,1610612750,MIN,12-22,28,19,23,15,0,0,0,0,85,1610612749,MIL,14-21,15,29,28,23,0,0,0,0,95,-10,13,-10,-5,47,44,3,33,51,0.392857142857,47,32,0.426666666667,43,48,-0.03380952381,-1
500,2016-01-02,21500501,1610612742,DAL,19-15,25,22,19,32,0,0,0,0,98,1610612740,NOP,11-22,26,22,26,31,0,0,0,0,105,-7,-1,0,-7,47,48,-1,32,47,0.405063291139,33,39,0.475609756098,43,53,-0.070546464959,-20
501,2016-01-02,21500502,1610612759,SAS,29-6,29,31,36,25,0,0,0,0,121,1610612745,HOU,16-19,27,28,17,31,0,0,0,0,103,18,2,3,19,60,55,5,42,41,0.506024096386,39,36,0.493150684932,37,37,0.012873411454,2
502,2016-01-02,21500503,1610612762,UTA,15-17,28,18,20,18,8,0,0,0,92,1610612763,MEM,18-17,25,20,24,15,3,0,0,0,87,5,3,-2,-4,46,45,1,29,44,0.397260273973,48,31,0.392405063291,48,40,0.004855210682,8
503,2016-01-02,21500504,1610612744,GSW,31-2,37,26,27,12,9,0,0,0,111,1610612743,DEN,12-22,13,34,30,25,6,0,0,0,108,3,24,-8,-3,63,47,16,38,42,0.475,46,40,0.39603960396,61,52,0.07896039604,-6
504,2016-01-02,21500505,1610612746,LAC,22-13,31,38,34,27,0,0,0,0,130,1610612755,PHI,3-33,29,23,22,25,0,0,0,0,99,31,2,15,12,69,52,17,47,32,0.594936708861,47,39,0.448275862069,48,33,0.146660846792,14
505,2016-01-03,21500506,1610612752,NYK,16-19,22,33,31,25,0,0,0,0,111,1610612737,ATL,21-14,21,24,31,21,0,0,0,0,97,14,1,9,0,55,45,10,42,44,0.488372093023,46,37,0.440476190476,47,32,0.047895902547,14
506,2016-01-03,21500507,1610612761,TOR,21-14,26,34,27,26,0,0,0,0,113,1610612741,CHI,20-12,26,22,33,34,0,0,0,0,115,-2,0,12,-6,60,48,12,40,50,0.444444444444,37,37,0.480519480519,40,42,-0.036075036075,-5
507,2016-01-03,21500508,1610612764,WAS,15-17,24,7,20,24,0,0,0,0,75,1610612748,MIA,20-13,25,25,23,24,0,0,0,0,97,-22,-1,-18,-3,31,50,-19,27,60,0.310344827586,45,38,0.447058823529,47,54,-0.136713995943,-9
508,2016-01-03,21500509,1610612743,DEN,12-23,22,34,24,26,0,0,0,0,106,1610612757,POR,15-21,23,38,19,32,0,0,0,0,112,-6,-1,-4,5,56,61,-5,30,46,0.394736842105,41,38,0.5,38,41,-0.105263157895,0
509,2016-01-03,21500510,1610612747,LAL,8-27,25,18,38,16,0,0,0,0,97,1610612756,PHX,12-25,10,12,29,26,0,0,0,0,77,20,15,6,9,43,22,21,35,46,0.432098765432,54,31,0.352272727273,57,45,0.079826038159,9
510,2016-01-04,21500511,1610612739,CLE,23-9,33,25,32,32,0,0,0,0,122,1610612761,TOR,21-15,29,27,22,22,0,0,0,0,100,22,4,-2,10,58,56,2,39,33,0.541666666667,40,35,0.486111111111,37,26,0.055555555556,14
511,2016-01-04,21500512,1610612755,PHI,4-33,29,18,33,29,0,0,0,0,109,1610612750,MIN,12-23,25,25,29,20,0,0,0,0,99,10,4,-7,4,47,50,-3,46,39,0.541176470588,37,38,0.527777777778,34,27,0.01339869281,10
